@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute class {class_0,class_1,class_2}

@data
7.13,3494,0.5,0,1,1,4575,0,0,0,1.19,0,class_1
6.25,3151,0.51,1,0,0,4552,1,2,0,1.32,1,class_1
5.75,3464,0.65,0,0,1,7350,2,2,2,0.6,2,class_1
1.56,3143,0.41,1,0,0,7270,0,0,0,1.35,2,class_1
7.29,3137,0.39,2,0,0,7228,0,1,0,0.78,1,class_1
2.97,3140,0.28,2,1,1,4722,1,1,2,0.6,1,class_1
2.49,3236,0.57,0,0,0,6319,2,0,0,2.04,2,class_1
1.5,3202,0.52,0,0,0,7244,1,0,0,1.92,2,class_1
5.53,3129,0.44,1,0,0,7258,0,1,0,1.08,1,class_1
1.95,3129,0.61,1,1,0,3011,0,2,0,1.2,0,class_1
5.63,3139,0.13,2,1,0,5604,2,1,0,2.04,1,class_1
6.6,3505,0.51,0,0,0,3725,1,1,0,1.56,1,class_1
6.18,3215,0.52,1,1,0,7159,1,0,0,0.66,0,class_1
7.1,3436,0.14,0,0,0,7271,1,1,0,1.9,2,class_1
6.12,3129,0.51,1,1,0,7217,1,2,0,1.98,1,class_1
1.51,3130,0.52,2,0,1,7199,1,0,2,0.75,0,class_1
6.21,3144,0.53,2,0,0,3032,0,0,0,0.71,0,class_1
7.75,3567,0.14,0,1,1,7296,1,1,2,1.92,2,class_1
6.85,3384,0.42,0,0,0,3451,1,0,0,1.97,1,class_1
5.75,3134,0.13,2,0,1,5350,0,2,2,0.72,1,class_1
1.41,3463,0.18,2,1,0,7334,0,1,0,1.31,1,class_1
1.55,3501,0.67,1,1,1,4165,0,0,2,0.58,1,class_1
2.98,3496,0.5,0,0,1,5399,1,2,2,1.61,1,class_1
7.37,3413,0.45,0,1,0,3717,1,0,0,1.83,1,class_1
7.73,3126,0.59,2,0,0,4572,0,1,0,1.91,0,class_1
5.6,3137,0.14,2,1,0,4520,1,2,0,1.18,0,class_1
1.51,3478,0.63,2,0,0,4483,1,2,0,1.76,1,class_1
6.86,3479,0.13,0,0,0,3385,1,2,0,0.64,2,class_1
1.59,3466,0.59,2,1,0,4507,0,2,0,0.74,1,class_1
5.46,3131,0.65,2,0,0,3885,0,1,0,1.92,1,class_1
5.48,3138,0.62,2,1,0,3579,1,1,0,0.99,1,class_1
5.78,3069,0.14,2,0,0,7309,1,1,0,1.62,0,class_1
3.05,3431,0.14,0,1,0,3564,1,2,0,1.78,1,class_1
6.4,3120,0.33,2,0,1,3200,0,1,2,1.73,2,class_1
1.73,3133,0.38,1,1,1,4476,0,2,2,0.59,1,class_1
5.93,3138,0.53,2,0,0,3032,0,0,0,0.56,0,class_1
7.72,3604,0.64,2,0,1,4589,0,2,2,1.65,2,class_1
1.57,3138,0.5,2,0,1,4477,1,0,2,1.83,2,class_1
3.1,3124,0.41,2,0,0,7196,1,0,0,0.83,1,class_1
8.18,3164,0.16,0,1,0,3528,2,1,0,1.88,1,class_1
7.28,3132,0.5,2,1,1,6259,1,2,2,0.7,1,class_1
7.94,3490,0.51,2,1,0,5395,0,0,0,0.97,1,class_1
1.99,3299,0.45,0,0,0,4346,0,2,0,1.93,1,class_1
5.45,3586,0.13,0,0,0,7295,0,1,0,0.93,0,class_1
1.78,3121,0.47,2,1,0,6715,1,2,0,0.58,0,class_1
5.95,3422,0.47,0,1,0,5437,0,0,0,1.67,1,class_1
6.68,3532,0.67,2,1,1,4508,1,2,2,1.77,2,class_1
7,3485,0.5,2,1,0,7269,0,2,0,1.78,2,class_1
3.93,3595,0.39,0,0,0,4551,2,1,1,1.3,1,class_1
5.58,3070,0.49,2,1,0,7117,2,1,1,1.13,2,class_1
6.05,3135,0.52,2,1,0,4497,2,2,0,1.05,0,class_1
1.73,3122,0.52,1,1,0,3206,2,2,0,1.32,2,class_1
7.29,3144,0.41,2,1,0,4504,2,2,0,2.03,1,class_1
2.59,3120,0.47,2,1,0,7291,0,2,0,1.72,2,class_1
6.16,3146,0.45,1,1,0,4456,0,0,0,0.72,2,class_1
7.23,3355,0.48,0,1,0,4475,0,0,0,1.76,1,class_1
5.62,3120,0.47,2,0,1,3458,2,0,2,1,1,class_1
5.5,3070,0.44,2,1,1,4351,0,0,2,1.05,2,class_1
1.57,3134,0.66,2,0,0,3161,1,0,0,1.23,0,class_1
1.66,3071,0.13,0,0,0,4311,0,1,0,1.79,0,class_1
5.06,3146,0.14,2,0,0,4474,1,2,0,1.85,2,class_1
1.41,3128,0.51,1,0,1,4552,1,0,2,0.56,0,class_1
6.65,3151,0.5,2,1,0,6588,2,0,0,1.21,2,class_1
7.66,3132,0.27,2,0,0,4231,0,1,0,0.97,0,class_1
1.63,3151,0.39,0,1,0,6661,2,2,0,1.23,0,class_1
5.6,3133,0.14,1,0,0,3813,0,0,0,1.82,0,class_1
7.92,3129,0.15,2,1,0,6542,2,1,0,0.8,0,class_1
6.74,3150,0.16,2,0,0,5483,0,1,0,0.71,1,class_1
2.25,3150,0.53,2,1,1,3429,2,2,2,1.45,0,class_1
2.22,3157,0.47,0,1,0,6569,2,1,2,1.83,0,class_1
4.23,3072,0.52,1,1,1,6283,2,0,2,2.01,1,class_1
5.47,3138,0.62,2,0,0,7114,0,1,2,1.14,0,class_1
6.34,3534,0.21,0,0,1,3435,1,2,2,0.81,2,class_1
1.77,3227,0.61,0,1,0,4508,2,1,0,1.67,1,class_1
1.54,3157,0.54,0,0,1,4784,1,1,2,1.9,1,class_1
7.83,3482,0.42,2,1,0,3028,1,1,0,1.54,2,class_1
5.92,3158,0.67,1,0,0,4569,0,2,0,1.14,1,class_1
6.28,3332,0.13,0,0,0,4464,0,2,0,1.69,0,class_1
7.35,3118,0.67,2,0,0,4487,1,1,0,0.75,0,class_1
2.13,3150,0.13,2,1,1,7358,0,1,0,0.57,2,class_1
2.95,3076,0.43,2,0,0,4574,1,0,0,1.86,1,class_2
5.98,3140,0.42,1,1,1,4684,1,1,2,1.17,0,class_2
1.84,3551,0.59,1,1,0,4552,2,2,0,1.9,1,class_2
8.29,3493,0.44,0,1,0,6196,1,1,0,1.95,2,class_2
2.13,3506,0.61,1,0,0,5560,0,2,0,0.57,1,class_2
7.26,3511,0.32,0,0,0,5602,1,0,0,1.83,1,class_2
1.49,3551,0.41,0,1,0,7325,0,0,0,1.08,1,class_2
7.48,3288,0.51,0,1,0,3098,2,1,0,1.2,1,class_2
5.67,3123,0.51,1,1,0,3759,2,2,2,1.08,1,class_2
1.66,3076,0.24,0,0,0,7290,0,1,0,1.19,1,class_2
2.46,3121,0.46,2,1,1,4584,0,0,1,0.55,2,class_2
1.55,3582,0.31,1,1,0,4518,2,0,0,1.73,2,class_2
6.42,3599,0.62,1,0,0,3586,0,0,0,1.06,0,class_2
1.87,3118,0.62,1,0,0,4568,0,0,0,1.56,1,class_2
1.45,3317,0.44,0,1,0,5480,2,2,0,0.56,1,class_2
8,3423,0.53,0,1,0,4570,2,2,0,0.84,1,class_2
4.49,3598,0.6,0,0,0,7307,1,0,0,1.88,1,class_2
4.57,3478,0.13,2,1,0,4566,1,2,2,1.16,1,class_2
6.14,3529,0.13,0,0,0,6434,1,2,0,0.79,2,class_2
6.27,3301,0.13,0,0,0,3132,1,2,0,1.24,2,class_2
5.43,3604,0.13,1,0,0,4063,0,1,0,1.78,1,class_2
2.01,3117,0.64,2,1,0,4535,0,2,0,1.16,1,class_2
1.97,3211,0.45,0,0,0,4545,0,1,0,1.08,0,class_2
1.87,3134,0.44,2,0,0,7266,1,0,0,1.73,0,class_2
5.45,3481,0.39,2,0,1,4513,0,1,2,1.87,1,class_2
1.53,3144,0.52,1,1,1,7349,1,1,2,0.73,2,class_2
1.49,3134,0.44,2,1,0,4477,1,1,0,1.9,1,class_2
5.29,3071,0.14,2,0,0,5950,1,2,0,1.77,0,class_2
7.87,3526,0.19,0,1,0,4796,1,1,0,0.78,1,class_2
1.63,3147,0.13,1,0,0,4499,0,1,0,1.63,2,class_2
1.88,3484,0.15,2,1,1,3583,1,2,1,2.07,1,class_2
8.22,3139,0.63,1,1,1,3321,0,0,0,1.03,1,class_2
5.54,3143,0.43,1,1,0,5597,0,2,0,1.16,1,class_2
5.67,3420,0.47,0,1,1,5328,2,2,2,0.58,1,class_2
1.57,3549,0.42,1,0,0,4264,1,0,0,1.78,1,class_2
6.89,3129,0.29,2,0,0,7270,1,2,0,1.98,0,class_2
5.57,3367,0.4,0,1,0,6269,2,0,0,0.77,2,class_2
2.25,3142,0.14,1,0,0,7171,2,2,0,1.81,1,class_2
7.69,3293,0.47,0,0,0,7201,0,2,0,1.08,1,class_2
5.63,3140,0.52,2,1,0,3287,1,0,1,0.83,0,class_2
7.06,3513,0.65,1,1,0,4293,1,1,0,0.6,1,class_2
2.52,3122,0.66,2,1,0,3229,1,1,0,0.57,0,class_2
6.92,3073,0.13,1,0,0,4507,0,1,0,1.32,1,class_2
2.23,3170,0.48,0,0,0,7344,0,0,0,0.6,2,class_2
4.04,3275,0.63,0,1,0,3696,0,0,0,0.77,1,class_2
7.91,3605,0.17,1,0,1,7282,2,1,2,1.24,0,class_2
5.59,3610,0.4,1,1,0,4544,0,2,0,1.24,1,class_2
5.81,3210,0.39,0,0,0,4559,0,2,0,1.15,0,class_2
6.74,3069,0.13,2,0,0,7289,0,1,0,2.05,0,class_2
7,3125,0.62,2,0,0,7249,0,1,0,1.65,0,class_2
7.48,3566,0.13,0,1,0,5429,1,1,0,1.74,1,class_2
1.41,3243,0.47,0,0,0,4527,1,1,0,1.69,1,class_2
1.87,3147,0.53,2,1,1,4471,2,1,1,1.35,0,class_2
5.92,3287,0.52,0,1,0,7351,1,0,0,0.84,1,class_2
5.99,3132,0.63,2,1,0,4511,0,0,0,1.09,1,class_2
6.15,3071,0.14,1,0,0,4732,1,2,0,0.58,1,class_2
1.46,3152,0.67,1,0,0,3409,2,1,0,1.24,1,class_2
1.68,3530,0.5,2,0,0,5914,1,1,0,1,2,class_2
3.91,3448,0.14,0,1,0,4606,0,0,0,1.15,1,class_2
6.19,3123,0.14,2,0,0,4471,1,2,0,0.87,1,class_2
6.55,3611,0.4,0,1,0,7341,0,1,0,1.77,2,class_2
4.25,3072,0.49,2,1,0,4440,2,2,0,0.58,0,class_2
6.77,3551,0.67,2,0,0,7182,2,2,0,1.33,0,class_2
1.52,3399,0.5,0,0,0,4491,1,1,0,0.65,0,class_2
5.98,3584,0.51,1,0,0,3893,1,1,0,1.19,1,class_2
6.28,3500,0.14,1,0,0,4533,1,2,0,0.67,0,class_2
1.69,3123,0.45,2,1,0,3556,0,0,0,1.92,0,class_2
1.74,3599,0.53,0,1,0,4557,2,2,0,0.55,1,class_2
6.67,3331,0.58,0,0,0,7259,2,1,1,1.12,0,class_2
5.63,3133,0.36,2,0,0,7241,2,0,0,0.91,2,class_2
2.61,3496,0.58,1,1,0,7170,2,0,0,1.67,2,class_2
7.74,3532,0.53,1,0,0,3106,2,1,0,0.84,1,class_2
5.95,3577,0.34,1,1,0,4510,2,1,0,1.96,1,class_2
7.25,3076,0.39,1,1,0,3891,1,0,0,1.69,0,class_2
6.21,3546,0.13,0,0,0,4355,1,1,0,0.74,1,class_2
1.58,3070,0.5,1,0,0,3057,1,1,0,0.89,0,class_2
6.75,3070,0.37,1,0,0,3011,1,1,0,1.13,0,class_2
5.6,3128,0.43,2,1,1,4588,1,0,2,0.59,1,class_2
5.76,3529,0.41,0,1,0,3402,1,1,0,1.67,1,class_2
2,3074,0.51,2,1,0,5029,2,0,0,1,1,class_2
1.53,3121,0.58,2,1,1,4555,0,2,1,1.08,0,class_2
5.54,3618,0.46,1,1,0,5608,1,1,0,1.51,1,class_2
6,3406,0.53,0,1,0,4376,1,2,0,0.9,1,class_2
7.69,3192,0.47,0,1,0,7221,1,0,1,1.12,2,class_2
5.72,3536,0.51,1,1,0,4556,2,2,0,1.98,1,class_2
1.93,3076,0.38,2,1,0,5875,1,2,0,2.02,2,class_2
5.74,3547,0.61,1,1,0,4563,0,0,0,1.26,0,class_2
5,3117,0.65,1,1,1,4179,0,1,2,1.27,1,class_2
4.49,3516,0.43,1,0,0,4878,1,2,0,2,1,class_2
2.34,3509,0.54,0,0,0,7250,1,0,0,1.81,1,class_2
1.44,3152,0.47,1,0,0,4656,1,0,0,1.39,2,class_2
1.73,3529,0.48,1,1,0,3920,0,1,1,1.33,0,class_2
6.25,3591,0.14,2,0,0,4806,1,1,0,2.02,1,class_2
5.61,3129,0.35,2,1,0,4586,2,2,0,0.56,1,class_2
7.07,3215,0.51,0,1,0,4005,2,0,1,1.31,1,class_2
5.77,3587,0.52,0,1,1,4137,1,1,2,1.27,0,class_2
1.87,3216,0.61,0,1,0,4542,2,0,0,0.98,2,class_2
5.59,3213,0.46,0,1,0,4863,1,2,0,0.79,1,class_2
5.6,3151,0.39,2,0,0,5498,0,1,1,1.02,2,class_2
1.88,3326,0.34,0,0,0,5972,0,2,0,0.66,1,class_2
5.83,3568,0.23,1,0,1,3309,1,2,0,2.07,0,class_2
2,3152,0.14,2,0,1,5624,1,2,1,0.88,1,class_2
5.62,3234,0.13,0,0,0,3647,1,0,0,0.79,0,class_2
5.49,3602,0.14,0,0,1,3848,1,0,2,1.92,0,class_2
1.52,3074,0.65,1,1,0,4589,2,0,0,0.71,0,class_2
1.55,3598,0.61,0,1,0,6476,1,1,0,1.99,2,class_2
1.67,3622,0.23,0,0,0,7228,1,1,0,1.54,0,class_2
2.23,3547,0.47,2,1,0,7240,0,1,0,0.58,0,class_2
1.58,3076,0.13,2,0,0,5238,1,2,0,1.47,2,class_2
1.53,3609,0.21,1,0,0,3979,1,2,0,0.79,0,class_2
6.89,3139,0.51,1,0,0,7272,1,1,0,0.79,2,class_2
6.36,3529,0.28,2,0,0,3657,1,2,0,0.75,1,class_2
6.3,3153,0.52,0,1,0,4508,2,0,0,0.93,1,class_2
8.25,3181,0.53,0,1,1,7174,1,1,2,1.45,2,class_2
6.92,3573,0.4,1,0,0,3175,0,2,0,1.02,0,class_2
2.99,3076,0.13,2,1,0,5143,0,0,0,1.99,1,class_2
1.89,3493,0.61,0,1,0,3511,1,0,0,2.05,1,class_2
5.84,3474,0.65,0,1,0,7191,0,0,1,1.08,0,class_2
8.07,3136,0.62,1,1,1,4484,0,0,2,1.16,1,class_2
3.56,3502,0.4,2,0,0,6787,1,2,0,0.57,2,class_2
7.29,3142,0.13,1,1,0,4548,1,2,0,1.12,1,class_2
1.92,3475,0.62,2,1,1,4582,1,1,2,1.5,1,class_2
6.41,3141,0.43,1,0,1,5629,0,0,2,0.57,1,class_2
4.05,3149,0.62,1,1,1,4562,0,1,2,0.93,0,class_2
2.13,3075,0.37,1,1,0,4587,1,2,0,0.97,1,class_2
7.02,3594,0.26,1,1,0,7005,2,0,0,1.93,2,class_2
7.18,3572,0.5,1,1,0,3811,1,2,0,1.73,1,class_2
2.24,3139,0.56,2,0,0,5365,0,1,0,1.39,2,class_2
1.41,3486,0.48,0,1,0,5821,0,1,1,1.38,2,class_2
1.41,3071,0.44,1,0,0,3302,1,1,0,1.91,2,class_2
4.5,3070,0.13,0,1,0,5762,0,0,0,1.63,1,class_2
1.54,3252,0.43,0,1,0,4512,2,1,0,1.12,1,class_2
1.97,3606,0.53,2,1,0,4213,2,0,0,1.19,1,class_2
6.93,3126,0.47,1,0,0,3788,0,1,0,0.67,0,class_2
7.09,3216,0.13,0,0,1,4544,1,0,0,0.78,1,class_2
7.87,3119,0.21,2,1,1,7199,1,0,2,0.86,0,class_2
7.41,3073,0.58,2,0,0,3144,0,1,0,0.63,1,class_2
1.45,3348,0.62,0,0,0,4530,1,2,0,0.99,1,class_2
6.71,3126,0.13,1,1,0,5439,2,2,0,0.9,1,class_2
6,3522,0.51,2,0,0,5585,0,1,0,0.6,1,class_2
1.59,3144,0.25,1,1,0,7361,2,1,0,1.85,2,class_2
5.45,3071,0.4,2,0,0,4641,2,0,0,1.5,1,class_2
2.38,3589,0.45,0,0,0,3964,0,2,0,1.29,1,class_2
1.67,3532,0.42,0,1,0,4143,2,1,0,1.24,1,class_2
6.26,3557,0.17,1,0,0,4715,2,0,0,0.55,0,class_2
2.03,3120,0.55,2,0,0,7292,0,0,0,1.15,0,class_2
5.85,3585,0.22,1,0,0,3988,2,2,1,1.15,0,class_2
8.35,3116,0.13,2,0,0,4569,0,0,0,1.94,1,class_2
5.5,3490,0.13,2,0,1,3218,0,0,1,1.97,0,class_2
3.82,3176,0.52,0,1,0,7327,2,0,0,1.19,0,class_2
3.1,3550,0.15,2,0,0,4557,0,1,0,1.16,2,class_2
2.25,3466,0.39,2,1,0,3291,1,1,1,1.83,2,class_2
6.49,3584,0.4,0,1,0,4090,0,0,0,0.56,2,class_2
5.58,3073,0.53,1,0,0,4440,2,1,0,1.75,0,class_2
8.14,3596,0.52,1,1,0,7341,2,0,0,1.79,0,class_2
5.52,3142,0.5,1,1,0,3349,1,2,2,1.2,2,class_2
5.14,3115,0.13,2,0,0,4025,1,2,0,1.74,0,class_2
6.8,3076,0.41,1,1,0,3219,2,2,0,1.6,1,class_2
8.35,3075,0.41,1,0,0,4201,1,1,0,0.55,1,class_2
8.04,3125,0.52,2,1,0,4471,2,1,0,0.87,1,class_2
1.61,3070,0.52,2,1,0,4271,2,1,0,0.59,0,class_2
1.47,3218,0.42,0,1,0,4543,0,1,0,1.26,1,class_2
1.48,3580,0.35,1,1,0,6061,1,2,0,2.02,1,class_2
4.09,3518,0.42,0,0,0,3965,2,0,0,1.24,1,class_2
1.7,3548,0.14,1,0,0,4337,2,2,0,1.26,0,class_2
6.83,3393,0.44,0,0,0,3650,1,1,0,1.38,1,class_2
6.37,3621,0.66,0,1,0,7260,1,2,0,1.59,2,class_2
6.29,3409,0.49,0,1,1,3218,0,2,2,1.85,2,class_2
5.48,3148,0.17,2,1,1,7307,1,1,2,0.94,1,class_2
8.14,3559,0.48,0,1,0,4583,2,0,0,0.59,1,class_2
4.39,3495,0.62,2,0,0,4349,2,0,0,1.11,1,class_2
1.61,3149,0.51,2,0,0,3196,2,0,0,0.78,0,class_2
6.97,3087,0.57,2,0,0,7305,0,0,0,1.87,2,class_2
8.18,3257,0.14,0,1,0,4261,1,2,0,1,0,class_2
8.28,3143,0.62,2,0,0,3481,0,2,0,0.83,0,class_2
6.47,3578,0.19,0,1,0,4517,2,1,0,0.67,0,class_2
8.37,3126,0.13,1,0,0,7165,2,1,0,0.77,2,class_2
8.25,3228,0.31,0,0,0,7361,2,1,0,1.24,1,class_2
5.77,3607,0.13,0,1,0,7315,2,1,0,1.17,2,class_2
1.49,3474,0.59,0,0,0,6464,1,2,1,1.62,2,class_2
8.32,3139,0.67,2,0,0,4149,1,1,1,1.26,1,class_2
3.02,3133,0.13,2,0,0,5550,0,0,0,1.88,2,class_2
7.24,3517,0.37,1,1,0,7187,0,1,0,1.54,2,class_2
1.88,3546,0.53,1,1,0,7338,2,2,0,1.9,2,class_2
2.47,3510,0.14,2,1,0,5587,2,2,0,2.07,1,class_2
1.52,3075,0.43,0,0,0,4754,0,0,0,2,1,class_2
2.24,3433,0.67,0,0,1,7253,2,1,2,0.6,1,class_2
4.41,3137,0.5,2,0,1,7267,1,1,2,1.44,2,class_2
7.31,3150,0.42,0,1,1,3351,1,0,2,0.59,1,class_2
5.55,3299,0.42,0,0,0,3046,0,1,0,1.19,1,class_2
4.42,3458,0.39,0,1,0,6596,1,0,0,0.86,2,class_2
8.27,3498,0.13,0,0,0,4593,2,0,0,1.75,1,class_2
2.17,3408,0.54,0,1,0,4495,2,1,0,1.99,1,class_2
5.46,3123,0.47,2,1,0,3226,2,1,0,0.62,0,class_2
5.46,3617,0.14,1,1,0,7271,2,2,0,0.59,2,class_2
6.38,3470,0.53,2,0,1,4273,1,2,2,0.57,1,class_2
5.76,3541,0.53,0,0,0,7316,2,2,0,1.4,0,class_2
8.28,3075,0.64,2,0,0,4482,0,2,0,1.43,1,class_2
6.4,3118,0.47,1,0,1,6743,0,1,2,1.36,2,class_2
5.86,3076,0.47,1,1,0,4539,1,2,0,0.56,1,class_2
7.73,3502,0.45,0,0,1,7308,0,1,2,1.7,1,class_2
1.46,3520,0.14,2,0,0,3357,2,1,0,0.56,2,class_2
1.49,3448,0.14,0,0,0,5445,2,0,0,1.9,1,class_2
6.04,3523,0.51,0,0,0,4618,1,0,0,1.35,1,class_2
7.76,3076,0.51,1,1,0,6010,2,2,0,0.93,2,class_2
6.03,3617,0.4,1,0,0,4497,2,2,0,1.99,0,class_2
6.88,3492,0.54,1,1,0,7187,0,0,0,0.91,0,class_2
6.94,3216,0.61,0,0,1,4581,1,2,2,0.69,2,class_2
5.85,3071,0.43,1,0,0,4564,0,0,0,0.84,0,class_2
5.51,3150,0.14,1,0,0,6981,1,0,0,0.55,2,class_2
6.08,3511,0.55,1,1,0,7301,0,1,0,1.89,0,class_2
5.53,3592,0.49,1,1,1,4076,0,2,2,0.87,0,class_2
7.08,3262,0.44,0,1,1,7285,0,2,2,0.65,1,class_2
6.02,3146,0.52,2,1,1,7248,1,2,2,0.6,0,class_2
6.94,3598,0.5,0,0,0,4430,0,2,0,1.27,0,class_2
5.91,3237,0.48,0,1,0,7276,1,2,0,0.56,0,class_2
7.07,3116,0.4,2,0,0,4548,0,2,0,1.53,1,class_2
7.65,3564,0.42,2,1,0,4500,0,1,0,0.79,2,class_2
2.08,3547,0.13,2,0,1,7286,0,0,2,0.68,0,class_2
1.95,3313,0.32,0,0,0,3563,0,0,0,1.27,1,class_2
8.04,3074,0.47,1,0,0,4558,2,1,0,0.77,1,class_2
6.24,3493,0.51,1,1,1,3198,1,2,2,0.68,0,class_2
4.38,3589,0.67,0,1,0,3143,2,0,0,0.85,2,class_2
1.42,3347,0.4,0,1,1,4526,1,1,2,0.56,0,class_2
1.47,3329,0.13,0,0,0,4551,0,1,0,1.21,1,class_2
4.76,3406,0.14,0,1,0,6301,1,2,1,0.92,2,class_2
7.17,3538,0.64,1,1,1,6974,0,1,2,1.9,1,class_2
6.94,3073,0.49,1,0,0,6591,2,0,0,1.66,2,class_2
1.54,3140,0.4,2,1,1,4414,1,1,2,2.01,0,class_2
5.84,3496,0.59,0,1,0,4723,0,2,0,1.77,1,class_2
5.92,3466,0.4,2,1,1,7209,2,1,2,0.57,0,class_2
7.9,3590,0.59,0,1,0,3385,0,0,0,2.02,0,class_2
5.55,3260,0.48,0,1,0,6804,0,2,0,1.17,2,class_2
6.17,3553,0.25,2,1,0,3348,1,2,0,0.55,1,class_2
7.1,3326,0.14,0,0,1,6215,2,0,2,1.16,2,class_2
5.81,3499,0.2,0,0,0,3271,1,1,0,1.18,0,class_2
1.69,3417,0.5,0,0,1,5845,1,1,2,1.15,1,class_2
8.01,3069,0.13,0,0,0,4471,0,2,1,1.21,1,class_2
3.21,3154,0.14,0,1,1,6415,1,2,2,0.59,0,class_2
1.56,3145,0.22,2,0,1,7337,0,1,2,1.09,0,class_2
8.04,3140,0.35,2,1,1,3151,2,1,1,1.19,2,class_2
