@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute class {class_0,class_1}

@data
25,7,8,-179.91,-2.4,-0.6,80.7,28.1,class_1
25,8,7.99,-179.91,-4.3,1.1,85.3,27.98,class_1
25,9,8,-179.91,-4,-3.8,84.5,27.94,class_1
25,10,8,-179.91,-1.6,-2.1,77.1,27.66,class_1
25,11,7.99,-179.9,-5.3,1.6,85.7,27.78,class_1
25,12,8,-179.91,-3.6,1.7,83.3,28.06,class_1
25,13,8,-179.91,-4.3,-1.5,84.5,28.06,class_1
26,0,2.02,179.8,-6,-3.2,85.4,28.09,class_1
26,2,2.03,179.8,-5.6,-1.9,86.6,28.06,class_1
27,2,0.08,-179.87,-4.7,-1.7,92.6,28.06,class_1
27,3,0.08,-179.87,-4.8,-2.1,90.6,28.37,class_1
27,4,0.08,-179.87,-4.2,0.5,89.2,28.49,class_1
27,5,0.08,-179.87,-3.7,-3,87.5,28.53,class_1
27,6,0.08,-179.87,-1.7,-2.8,89.6,28.14,class_1
27,7,0.08,-179.87,-2.3,-1.7,89.9,28.14,class_1
27,8,0.08,-179.87,-4.4,-1.3,88.2,28.45,class_1
27,9,0.08,-179.87,-4.5,-1.7,87.5,28.45,class_1
27,10,0.08,-179.87,-5.2,-1.4,90.6,27.71,class_1
27,11,0.08,-179.87,-3.6,-2.5,89.6,28.29,class_1
27,12,0.08,-179.87,-4.7,-2.9,89.6,28.33,class_1
27,13,0.07,-179.87,-6.7,-1.7,89.9,28.33,class_1
28,0,-1.99,-179.87,-2.8,-1,88.3,27.61,class_1
28,1,-1.99,-179.86,-4.2,-2.5,87.9,28.04,class_1
28,2,-1.99,-179.86,-3.1,-2.9,87.1,28.39,class_1
28,3,-1.98,-179.85,-3,0.9,84.6,28.59,class_1
28,4,-1.98,-179.85,-2.6,-2.2,86.2,28.35,class_1
28,5,-1.99,-179.85,-2.8,-2.2,87.9,27.26,class_1
28,6,-1.99,-179.85,-2.9,-1.6,83.7,28.59,class_1
28,7,-1.99,-179.85,-4.2,-1.1,83.7,28.74,class_1
28,8,-1.99,-179.85,-2.2,-2.3,82.9,28.66,class_1
28,9,-1.99,-179.85,-4.7,-1.7,83.3,28.55,class_1
28,10,-1.98,-179.85,-2.8,-2,82.1,28.86,class_1
28,11,-1.99,-179.85,-3.2,-4.1,87.1,27.8,class_1
28,12,-1.99,-179.84,-6.6,-2.9,81.6,29.09,class_1
28,13,-1.99,-179.84,-6.6,-2.9,81.6,29.09,class_1
29,0,-5.02,-179.96,-4.2,-1.2,81.4,28.26,class_1
29,1,-5.03,-179.96,-4.6,-2.9,84.5,27.77,class_1
29,2,-5.03,-179.95,-3.9,-5,92.4,27.65,class_1
29,3,-5.03,-179.97,-6.6,-1,80.9,28.52,class_1
29,4,-5.02,-179.96,-3,-3.4,82.1,27.62,class_1
29,5,-5.02,-179.96,-2,-1.9,78.3,28.33,class_1
29,6,-5.02,-179.96,-6.3,-2.8,85.3,28.72,class_1
29,7,-5.02,-179.96,-4.5,-5,95.5,28.45,class_1
29,8,-5.02,-179.96,-3.9,0,87.1,28.72,class_1
29,9,-5.02,-179.96,-2,0.8,88.9,28.33,class_1
29,10,-5.02,-179.96,-3.2,-0.3,79.8,27.81,class_1
29,11,-5.02,-179.96,-1.3,-1.3,85.9,29.09,class_1
29,12,-5.03,-179.96,-4.4,-3.2,85.9,28.85,class_1
29,13,-5.03,-179.96,-6.6,-3,80.9,27,class_1
30,0,-7.97,-179.86,-1.8,-1.1,81.4,28.16,class_1
30,1,-7.97,-179.87,-3,1.1,83.3,28.76,class_1
30,2,-7.97,-179.87,-6.5,-0.2,79.6,27,class_1
30,3,-7.97,-179.87,-5.6,2.1,85.3,28.16,class_1
30,4,-7.97,-179.86,-4.6,2.1,85.3,28.48,class_1
30,5,-7.97,-179.87,-4.3,1.5,91.2,27.49,class_1
30,6,-7.97,-179.87,-3.4,1.1,84.5,27.65,class_1
30,7,-7.97,-179.86,-3.4,0.1,85.9,27.77,class_1
30,8,-7.97,-179.86,-5.5,1.7,80.2,28.44,class_1
30,9,-7.97,-179.86,-4.7,0.3,88.1,28.37,class_1
30,10,-7.97,-179.87,-5.7,-0.9,82.9,28.29,class_1
30,11,-7.98,-179.86,-5.8,-1.5,84.1,28.76,class_1
30,12,-7.97,-179.87,-6,-1.8,83.9,28.84,class_1
30,13,-7.97,-179.87,-6.8,-1.9,78.3,28.55,class_1
31,10,8.01,-170.06,-5.1,-2.6,77.2,27.61,class_1
31,11,8,-170.06,-3.7,-2.7,84.7,27.69,class_1
31,12,8,-170.05,-4.6,-2.1,87.4,28,class_1
31,13,8,-170.07,-6.7,-1.4,86.4,27.81,class_1
32,0,4.98,-169.96,-7.9,-2.8,87.1,27.83,class_1
32,1,4.97,-169.98,-7.9,-3,81.4,27.97,class_1
32,2,4.97,-169.97,-8.9,-1.8,78.3,27.47,class_1
32,3,4.98,-169.97,-7.8,-2,84.1,27.21,class_1
32,4,4.98,-169.98,-7.6,-3.2,88.9,27.72,class_1
32,5,4.97,-169.98,-7.7,-1,88.9,27.61,class_1
32,6,4.97,-169.97,-8.4,-2.1,93.4,27.81,class_1
32,7,4.97,-169.98,-6.7,-2.6,88.1,27.43,class_1
32,9,4.97,-169.96,-6.2,-4.5,77.1,27.72,class_1
32,10,4.97,-169.98,-5.7,-3.8,84,27.71,class_1
32,11,4.97,-169.98,-4.9,-3.5,84,27.84,class_1
32,12,4.97,-169.98,-4.2,-1.2,85.7,27.61,class_1
32,13,4.97,-169.98,-6.2,2.2,83.3,26.86,class_1
33,0,1.97,-170.02,-4.8,-3.5,94.9,27.85,class_1
33,8,1.97,-170,-3.2,-0.9,99.4,26.99,class_1
33,9,1.97,-170,-3.7,-4.4,94.9,27.66,class_1
33,10,1.97,-170,-3.8,-3.4,94.9,27.74,class_1
33,11,1.97,-170,-3.7,-3.2,94.9,27.97,class_1
33,12,1.98,-170.01,-3.9,-1.8,92.5,28.2,class_1
33,13,1.97,-170,-6.3,0.4,89.7,28.24,class_1
34,2,-0.03,-170.02,-5,-1.9,88.3,28.23,class_1
34,5,-0.03,-170.02,-4.4,-2.2,88.3,28.15,class_1
34,6,-0.03,-170.02,-4.9,-2.3,86.2,28.34,class_1
34,7,-0.03,-170.02,-3.5,-1.3,85.3,28.38,class_1
34,8,-0.03,-170.02,-3,-0.6,82.8,28.58,class_1
34,9,-0.03,-170.02,-3.2,-4.4,84.5,28.23,class_1
34,10,-0.03,-170.02,-3.4,-3.2,85.7,28.19,class_1
34,11,-0.03,-170.02,-3.9,-3.9,84.9,28.23,class_1
35,0,-2.15,-170.02,-4.3,-2.3,87.1,28.97,class_1
35,1,-2.16,-170.02,-4.3,-1.7,94.2,27.97,class_1
35,2,-2.15,-170.02,-4.1,-2.1,91.1,28.65,class_1
35,3,-2.15,-170.02,-4.2,-2.5,90.7,28.81,class_1
35,4,-2.15,-170.02,-3.2,-1.1,89.9,28.69,class_1
35,5,-2.15,-170.01,-4.7,-2,90.3,28.57,class_1
35,6,-2.16,-170.01,-3.7,-4.6,87.1,29.13,class_1
35,7,-2.16,-170.01,-0.6,-1.2,90.7,28.13,class_1
35,8,-2.16,-170.01,-0.7,-0.1,87.1,28.49,class_1
35,9,-2.16,-170.01,-2.8,-0.6,86.7,28.65,class_1
35,10,-2.16,-170.01,-3,-1.3,89.9,28.37,class_1
35,11,-2.16,-170.01,-4.5,-3.5,94.2,27.61,class_1
35,12,-2.16,-170.01,-4,-4.1,86.3,28.49,class_1
35,13,-2.16,-170.01,-7.1,-1,82.8,29.21,class_1
36,0,-5.01,-169.99,-3,-1.7,83.3,28.56,class_1
36,1,-5.01,-169.99,-6.3,-5,80.9,28.84,class_1
36,2,-5.01,-169.99,-6.3,-0.8,79.7,29.11,class_1
36,3,-5.01,-169.99,-0.4,-2.8,82.5,29.07,class_1
36,4,-5.01,-169.98,-3.3,1.7,83.3,28.95,class_1
36,5,-5.01,-169.99,-4.6,-2.3,84.1,28.56,class_1
36,6,-5.02,-169.98,0.9,-0.2,85.3,28.49,class_1
36,7,-5.01,-169.99,-4.4,-2.6,82.5,28.87,class_1
36,8,-5.01,-169.99,0.9,-4.5,81.3,28.29,class_1
36,9,-5.01,-169.99,-5.9,-1.3,80.5,28.72,class_1
36,10,-5.01,-169.99,-4.1,-2.5,80.9,29.15,class_1
36,11,-5.01,-169.99,-6.5,1.7,82.9,29.15,class_1
36,12,-5.02,-169.99,-3.4,-2.9,81.7,28.95,class_1
36,13,-5.01,-169.99,-2.2,-0.2,77.3,29.34,class_1
37,0,-7.98,-170.03,-3.9,1.6,84.8,28.18,class_1
37,1,-7.98,-170.03,-7.5,-1.8,80.9,28.34,class_1
37,2,-7.98,-170.03,-6.1,1.8,82.5,28.06,class_1
37,3,-7.98,-170.03,-3.6,-0.2,86.7,28.02,class_1
37,4,-7.98,-170.03,-4.1,-0.2,88.9,28.34,class_1
37,5,-7.98,-170.03,-6.2,0,81.7,28.7,class_1
37,6,-8,-170,-2.2,-2.5,75.9,28.72,class_1
37,7,-8,-170,-3.1,1.1,82.9,28.3,class_1
37,8,-8,-170,-3.4,0.5,80,28.45,class_1
37,9,-8,-170,-2.7,0,79.1,28.46,class_1
37,10,-8,-170,-1.6,-1.8,85.9,29.09,class_1
37,11,-8,-170,-1.7,-1.8,93.4,27.65,class_1
37,12,-8,-170,3.4,-1.7,91.2,27.89,class_1
39,7,4.98,-154.93,-3.3,-1.9,85,27.39,class_1
39,8,4.98,-154.93,0.5,0.3,81.6,28.07,class_1
39,9,4.99,-154.93,-1.6,0.5,85.4,27.51,class_1
39,10,4.99,-154.93,-4.5,0.1,85,27.87,class_1
39,11,4.97,-154.94,-6.2,-0.5,88.8,27.83,class_1
39,12,4.99,-154.93,-8.1,-0.4,90.9,27.59,class_1
39,13,4.98,-154.94,-5.9,-0.3,86.3,27.39,class_1
40,8,1.98,-154.96,-1.4,1.6,85.9,27.6,class_1
40,9,1.98,-154.95,-3.5,1.6,84.8,28.26,class_1
42,0,-2,-154.98,-1.9,1.6,81.5,27.37,class_1
42,1,-2,-154.98,-1.3,-0.7,83.3,28.17,class_1
42,2,-1.99,-154.99,-2.2,-3.8,86.4,27.57,class_1
42,3,-2,-154.98,-4,-4.8,78.4,28.69,class_1
42,4,-2,-154.99,-5.9,-2.5,77.6,29.01,class_1
42,5,-2,-155,-5.3,0.2,79.8,29.09,class_1
42,6,-2,-154.99,-4.5,-1.3,81.1,28.69,class_1
42,7,-2,-154.98,-4.8,-3.7,77.6,28.57,class_1
42,8,-2.01,-154.99,-3.5,-2.7,76.7,28.49,class_1
42,9,-2,-154.98,-3.7,-2.7,74.5,28.33,class_1
42,10,-2,-154.99,-4.7,-3.7,75.8,28.13,class_1
42,11,-2,-154.99,-6.3,-3.2,72.3,28.01,class_1
42,12,-2.01,-154.99,-6.9,-1.5,74.5,28.53,class_1
42,13,-2,-154.99,-4.1,-2.6,81.1,27.89,class_1
43,0,-5,-154.99,3.1,1.2,83.4,28.08,class_1
43,1,-4.99,-154.99,-2.7,0.4,86.4,27.97,class_1
43,2,-4.99,-154.99,-4.4,-0.9,85.1,28.6,class_1
43,3,-5,-154.99,-4.5,-2.7,88.5,27.85,class_1
43,4,-5,-154.99,-5.4,-2,82.6,28.56,class_1
43,5,-5,-154.99,-5.2,0.6,82.2,28.76,class_1
43,6,-5,-154.99,-5,-1,85.1,28.24,class_1
43,7,-5,-154.99,-5.2,-1.8,81.3,28.64,class_1
43,8,-5,-154.99,-3.2,-0.5,77.5,28.4,class_1
43,9,-5,-154.99,-3.5,-1.1,80.1,28.32,class_1
43,10,-5.01,-154.99,-5.7,0.9,86,27.89,class_1
43,11,-4.99,-154.99,-4.5,-2.7,86,27.77,class_1
43,12,-5,-154.99,-5.8,-0.9,77.1,28.84,class_1
43,13,-5,-154.99,-4.2,1.7,82.2,28.8,class_1
44,0,-8.28,-154.97,2,-0.1,81.8,27.89,class_1
44,1,-8.27,-154.97,-1.1,-1.2,82.1,28.24,class_1
44,2,-8.28,-154.97,-2.8,-1.3,80.3,28.99,class_1
44,3,-8.28,-154.97,-4.7,-0.5,81.4,29.07,class_1
44,4,-8.28,-154.97,-5.4,-0.8,82.1,29.03,class_1
44,5,-8.28,-154.97,-5.5,0,81.4,29.23,class_1
44,6,-8.28,-154.97,-6.2,-2.2,81.8,29.31,class_1
44,7,-8.28,-154.97,-6.2,-0.9,81.4,29.15,class_1
44,8,-8.28,-154.96,-2.9,-1.9,82.1,28.44,class_1
44,9,-8.28,-154.97,-4.2,-2.1,76.7,29.03,class_1
44,10,-8.28,-154.97,-6.2,0.8,75.6,29.11,class_1
44,11,-8.28,-154.96,-5.7,-1.6,77.8,29.03,class_1
44,12,-8.27,-154.97,-5.4,-1.2,82.8,28.48,class_1
44,13,-8.28,-154.97,-6.9,0.9,81.8,28.56,class_1
45,0,2.41,137.41,-3,0.4,84,28.86,class_1
45,1,2.42,137.41,-4.5,0,82,28.86,class_1
45,2,2.41,137.41,-3.9,1,82.8,29.18,class_1
45,3,2.41,137.41,-3.8,-0.6,82.4,29.18,class_1
45,4,2.42,137.41,-2.2,-1.4,78.8,29.25,class_1
45,5,2.41,137.41,-1.4,-1.9,78.8,29.14,class_1
45,6,2.41,137.41,-3.2,-1.3,78.1,29.41,class_1
45,7,2.42,137.42,-4.4,-1.6,79.6,29.53,class_1
45,8,2.42,137.41,-3.6,-1.3,82.8,28.74,class_1
45,9,2.42,137.41,-1.5,1.2,79.6,28.7,class_1
45,10,2.42,137.41,-1.8,0.1,77.7,28.76,class_1
45,11,2.42,137.41,-2.8,-2.2,86,27.78,class_1
45,12,2.42,137.41,-4.3,0.6,80.4,28.9,class_1
45,13,2.42,137.41,0,0.4,83.6,28.42,class_1
46,0,4.97,147,-5.1,-0.4,80.1,29.04,class_1
46,1,4.97,147,-4.2,-2.9,83.4,28.8,class_1
46,2,4.97,146.99,-6.1,-3.2,80.9,29.12,class_1
46,3,4.97,147,-4.2,-2.3,82.6,28.8,class_1
46,4,4.97,147,-4.7,-0.5,85.1,27.99,class_1
46,5,4.97,147,-3.1,-0.8,81.3,28.03,class_1
46,6,4.97,147,-4,-2.2,83,28.52,class_1
46,7,4.97,147,-4.8,-1.9,80.5,28.64,class_1
46,8,4.97,147,-3.9,-0.7,79.7,28.64,class_1
46,9,4.97,147.01,-4.9,-1.5,81.3,28.39,class_1
46,10,4.97,147,-5.1,-4.1,84.3,28.72,class_1
46,11,4.97,147,-5.5,-3.6,82.6,29.12,class_1
46,12,4.97,147.01,-5.2,-1.6,83.9,28.64,class_1
46,13,4.97,146.99,-0.2,-3.4,93.2,28.8,class_1
47,0,-0.01,146.99,-2.3,-0.3,80.5,29.16,class_1
47,1,0.01,146.99,-3,-2.6,82.8,29.05,class_1
47,2,0,146.99,-6,-0.4,87.5,28.48,class_1
47,3,0,146.99,-3.2,-1.8,86.7,28.44,class_1
47,4,0,146.99,-0.6,3.3,88.2,27,class_1
47,5,0,147,0.5,-0.3,83.6,28.52,class_1
47,6,0,147,0.1,-1.9,81.7,29.05,class_1
47,7,0,146.99,-0.3,-0.5,81.7,28.9,class_1
47,8,0,147,-2.7,0,80.1,29.32,class_1
47,9,0,147,-2.5,-1.3,81.3,29.2,class_1
47,10,0,147,-3,-3.8,84,29.05,class_1
47,11,0,147,-4.6,-0.5,86.7,28.48,class_1
47,12,0,147.01,-3,1.2,88.6,27.95,class_1
48,0,8.08,156.01,-6.6,-3,84.5,28.53,class_1
48,1,8.08,156.02,-5.5,-4.1,83.7,28.41,class_1
48,2,8.09,156.02,-6.8,-3.4,81.8,28.41,class_1
48,3,8.08,156.02,-5.1,-2.6,88,27.81,class_1
48,4,8.08,156.02,-6.8,-3.2,87.3,27.81,class_1
48,5,8.08,156.02,-5.1,-4.2,83.7,28.33,class_1
48,6,8.08,156.02,-5.2,-3.4,82.6,28.09,class_1
48,7,8.07,156.01,-5.2,-2,85.3,27.89,class_1
48,8,8.09,156.02,-5.2,-2,85.7,28.41,class_1
48,9,8.09,156.02,-4.8,-2.8,87.3,28.41,class_1
48,10,8.07,156.02,-5.3,-3.8,86.9,28.41,class_1
48,11,8.09,156.02,-7.5,-2.5,84.9,28.57,class_1
48,12,8.09,156.01,-5.9,-2.5,87.3,28.29,class_1
48,13,8.08,156.02,-5.5,-0.7,94.3,27.29,class_1
49,0,4.98,156.06,-6.3,-3.5,83.7,28.89,class_1
49,1,4.98,156.07,-5.4,-3.4,79.6,28.97,class_1
49,2,4.98,156.07,-6.2,-2.7,82.5,28.78,class_1
49,3,4.99,156.06,-4.2,-1.3,85.7,28.07,class_1
49,4,4.99,156.06,-4.2,-3.3,86.1,27.99,class_1
49,5,4.99,156.06,-4,-4.4,81.2,28.97,class_1
49,6,4.99,156.06,-4.1,-3.5,78.4,28.85,class_1
49,7,4.98,156.06,-4.7,-0.4,78.4,28.85,class_1
49,8,4.99,156.06,-4.6,-2.5,78.8,29.01,class_1
49,9,4.99,156.07,-5.1,-1.8,81.2,28.89,class_1
49,10,4.99,156.07,-5.5,-4.2,80.8,29.17,class_1
49,11,4.99,156.07,-7.2,-1.7,81.2,29.01,class_1
49,12,4.99,156.07,-6.5,-1.8,82.5,28.97,class_1
49,13,4.99,156.08,-3.5,-0.6,85.7,28.23,class_1
50,0,2.08,156.21,-4.5,-3.2,83,28.57,class_1
50,1,2.08,156.21,-5.2,-3.5,81.8,28.76,class_1
50,2,2.08,156.2,-5.4,-2.2,84.6,27.93,class_1
50,3,2.08,156.21,-4.3,0.3,83.8,28.05,class_1
50,4,2.08,156.21,-3,-2,83,28.37,class_1
50,5,2.09,156.21,-2.3,-3.1,82.2,28.41,class_1
50,6,2.09,156.22,-3.4,-3.8,80.2,28.6,class_1
50,7,2.08,156.2,-4.1,-1.2,80.6,28.41,class_1
50,8,2.08,156.21,-3.6,0,85.4,27.26,class_1
50,9,2.09,156.21,-3.5,-2.5,82.2,28.25,class_1
50,10,2.08,156.2,-5.4,-5.1,83,28.64,class_1
50,11,2.08,156.21,-6.3,-2.9,82.6,28.64,class_1
50,12,2.08,156.2,-7,-1.4,82.2,28.72,class_1
50,13,2.07,156.2,-4.7,-0.5,80.2,28.64,class_1
51,0,0.06,156.16,-3,-2.8,86.7,28.26,class_1
51,1,0.06,156.17,-4.4,-1.9,87.8,27.94,class_1
51,2,0.06,156.16,-3.5,-1.2,86.7,27.98,class_1
51,3,0.06,156.16,-3.5,-0.8,86.3,28.22,class_1
51,4,0.06,156.16,-3,-2.2,83.9,28.42,class_1
51,5,0.06,156.17,-0.6,-3.3,83.9,28.26,class_1
51,6,0.06,156.16,-2.4,-2.8,89.4,27.27,class_1
51,7,0.06,156.16,-2.8,1,88.6,27.35,class_1
51,8,0.06,156.16,0.2,-0.8,85.1,27.78,class_1
51,9,0.06,156.17,-3.1,-3.3,83.9,28.26,class_1
51,10,0.06,156.16,-5.3,-5,87.1,28.45,class_1
51,11,0.06,156.17,-6.1,-1.3,87.1,28.26,class_1
51,12,0.06,156.17,-6.7,-1.4,86.3,28.26,class_1
51,13,0.06,156.16,-3.9,-1.6,85.9,28.18,class_1
52,0,-1.98,155.94,-2.3,-2.6,78.3,28.68,class_1
52,1,-1.99,155.94,-3,-0.2,78.3,28.4,class_1
52,2,-1.99,155.94,-3.6,0.1,76.7,28.96,class_1
52,3,-1.99,155.93,-3.6,-0.1,76.3,29.08,class_1
52,4,-1.99,155.94,-2.2,-2,78.8,28.84,class_1
52,5,-1.99,155.94,-0.4,-2.7,77.1,28.76,class_1
52,6,-1.99,155.94,0.9,-1.7,82.9,27.65,class_1
52,7,-1.99,155.94,1.8,2.1,82.9,27.65,class_1
52,8,-1.99,155.94,-1.1,-1.2,81.3,28.16,class_1
52,9,-1.99,155.94,-1.3,-1.8,88.3,30.04,class_1
52,10,-1.99,155.94,-4.8,-4.7,78.3,27.89,class_1
52,11,-1.99,155.94,-5,-1.4,88.9,28.46,class_1
52,12,-1.99,155.94,-6.2,1.1,81.4,26.6,class_1
52,13,-2,155.94,-1.6,0,88.9,28.18,class_1
53,0,7.98,165.06,-5.8,-3.4,84.5,28.35,class_1
53,1,7.98,165.07,-5.8,-4.3,83.7,28.44,class_1
53,2,7.99,165.06,-7,-2.4,87.7,28.18,class_1
53,3,7.98,165.07,-7.2,-3.9,87.7,28.42,class_1
53,4,7.99,165.06,-5.8,-4.5,81.4,28.5,class_1
53,5,7.99,165.06,-4.4,-4.2,79.8,28.33,class_1
53,6,7.98,165.07,-4.9,-2.5,84.5,28.32,class_1
53,7,7.99,165.07,-4.1,1.2,92.4,27.67,class_1
53,8,7.98,165.06,-1.5,0.1,92.4,26.97,class_1
53,9,7.98,165.07,-6.1,-4.1,85.3,28.46,class_1
53,10,7.98,165.06,-5.8,-3.8,81.4,28.45,class_1
53,11,7.98,165.06,-6.8,-2.4,88.9,28.17,class_1
53,12,7.98,165.08,-6.7,-4.2,90,28.28,class_1
53,13,7.98,165.06,-6.2,-4.9,88.9,28.4,class_1
54,0,5.03,165.02,-6.2,-3.5,84,28.5,class_1
54,1,5.02,165.03,-6.1,-3.9,84.4,28.44,class_1
54,2,5.02,165.03,-6.2,-0.2,89.3,27.65,class_1
54,3,5.02,165.02,-6.6,-1.8,88.5,28.12,class_1
54,4,5.02,165.02,-5.6,-4.4,86.5,28.13,class_1
54,5,5.02,165.02,-3.9,-5.3,81.2,28.34,class_1
54,6,5.03,165.02,-4,-2.9,84.4,28.24,class_1
54,7,5.03,165.03,-2,3.3,88.5,27.98,class_1
54,8,5.03,165.02,-3.2,-1,84.8,27.97,class_1
54,9,5.03,165.02,-7.2,-3.1,85.3,28.43,class_1
54,10,5.03,165.02,-5.9,-3.8,82.8,28.44,class_1
54,11,5.03,165.02,-6.8,-0.2,84.8,28.55,class_1
54,12,5.02,165.03,-6.6,-0.6,88.5,28.18,class_1
54,13,5.03,165.02,-6.4,-1.6,87.7,28.53,class_1
55,0,0.01,165.01,-1.7,-1.9,85.3,28.85,class_1
55,1,0,165.02,-3.5,0.3,84.5,27.77,class_1
55,2,0,165.01,-3.8,-0.2,81.7,27,class_1
55,3,0,165.01,-4.3,-1.5,89.5,28.47,class_1
55,4,0,165.01,-2.9,-1.9,85.3,28.95,class_1
55,5,0,165.01,-1.1,-2.2,78.3,28.09,class_1
55,6,0,165.02,-0.8,-0.9,89.6,28.18,class_1
55,7,0,165.02,-2.9,1.5,86.1,28.13,class_1
55,8,0,165.01,-3,-2.9,84.5,28.47,class_1
55,9,0,165.02,-3.9,-5,81.7,27.49,class_1
55,10,0,165.01,-4.1,-2.1,89.5,27.89,class_1
55,11,0,165.01,-4.9,0,80.9,26.01,class_1
55,12,0,165.01,-4.9,-1.6,88.9,29.04,class_1
55,13,0,165.01,-4,-1.7,80.9,27.97,class_1
56,0,-1.92,164.41,-1.6,-3.4,81.3,28.44,class_1
56,1,-1.92,164.41,-2,-0.9,79.2,28.52,class_1
56,2,-1.92,164.42,-3.3,-0.3,78,28.67,class_1
56,3,-1.92,164.42,-3.6,-2.3,82.5,28.48,class_1
56,4,-1.93,164.41,-2.3,-2.9,79.6,28.55,class_1
56,5,-1.92,164.42,-0.2,-2.7,80.1,28.49,class_1
56,6,-1.92,164.42,-3.3,1.1,80.9,28.26,class_1
56,7,-1.92,164.42,-3,1.7,80.9,28.45,class_1
56,8,-1.93,164.42,-4.4,-2.3,83.3,28.18,class_1
57,0,-5,165.2,0.3,-4.4,88.1,26.82,class_1
57,1,-5,165.21,-0.4,-1.2,85,27.5,class_1
57,2,-4.99,165.21,-1.3,-0.7,75.9,28.72,class_1
57,3,-5,165.21,-2.4,-0.2,79.8,28.67,class_1
57,4,-4.99,165.21,-0.3,-2,80.7,28.28,class_1
57,5,-5,165.21,3.4,1.7,84.1,27.49,class_1
57,6,-4.99,165.21,-3.4,-0.2,85.5,26.61,class_1
57,7,-4.99,165.2,-3.9,1.1,79.8,28.13,class_1
57,8,-4.99,165.21,-6.3,-0.1,85.9,27.34,class_1
57,9,-4.99,165.21,-2.4,-3.1,82.4,27.6,class_1
57,10,-5,165.2,-3.7,0,84.1,27.21,class_1
57,11,-5,165.2,-4.2,1.6,81.5,28.09,class_1
57,12,-5,165.2,-5.1,1.1,83.3,28.16,class_1
57,13,-5,165.2,-3.9,-1,85.9,27.89,class_1
58,0,-8.03,164.82,-1.7,-2.6,93.3,27.64,class_1
58,1,-8.03,164.81,-4.4,-3.6,91.8,28.48,class_1
58,2,-8.03,164.82,-1.6,-1.5,91.2,28.61,class_1
58,3,-8.03,164.82,-7.2,-2.6,93.6,28.47,class_1
58,4,-8.03,164.82,-0.2,-0.2,88.8,28.47,class_1
58,5,-8.03,164.82,-0.3,-1.8,90.6,27.97,class_1
58,6,-8.03,164.82,-5.4,-0.8,89.5,27.51,class_1
58,7,-8.04,164.82,-0.3,1.1,85.9,27.65,class_1
58,8,-8.03,164.82,-4.6,-3.4,89.5,28.37,class_1
58,9,-8.04,164.82,-3.6,-2.4,93.6,26.89,class_1
58,10,-8.04,164.82,-3.5,-4.7,92.3,27.62,class_1
58,11,-8.03,164.81,3.4,-1.6,93.2,28.33,class_1
58,12,-8.04,164.82,-7.2,3.3,95.5,28.44,class_1
58,13,-8.04,164.81,-3.5,1.1,93.4,28.67,class_1
