@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute value_18 numeric
@attribute value_19 numeric
@attribute value_20 numeric
@attribute class {class_0,class_1}

@data
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8489,1,0.9139,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,10,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.9332,1,0.9499,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,11,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8189,1,0.866,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,12,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.6968,1,0.9139,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,13,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8489,1,0.9139,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,14,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8189,1,0.866,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,15,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.9332,1,0.866,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,16,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8189,1,0.9499,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,17,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.9623,1,0.611,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,18,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8489,1,0.866,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,19,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.9623,1,0.611,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,20,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8189,1,0.9499,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,21,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.6968,1,0.866,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,22,class_0
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.83,1,0.9139,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,23,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,0,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,1,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,2,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,3,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,4,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,5,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,6,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,7,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,8,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,9,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,10,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,12,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,13,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,14,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,15,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,16,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,17,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,18,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,19,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,20,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,21,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,22,class_0
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,23,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,0,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,1,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,2,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,3,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,4,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,5,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,6,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,7,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,8,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,9,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,10,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,11,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,12,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,13,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,14,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,15,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,16,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,17,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,18,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,19,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,20,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,21,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,22,class_0
9,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,23,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9332,1,0.9499,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,0,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9332,1,0.866,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,1,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.1057,1,0.611,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,2,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9332,1,0.9499,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,3,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.3002,1,0.9139,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,4,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6968,1,0.321,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,5,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6968,1,0.9139,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,6,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9332,1,0.9139,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,7,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8189,1,0.7146,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,9,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6818,1,0.9139,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,10,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.1057,1,0.321,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,11,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8189,1,0.866,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,12,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8189,1,0.866,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,13,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8189,1,0.9139,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,14,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.1057,1,0.611,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,15,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8489,1,0.7146,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,16,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6968,1,0.9139,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,17,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.1057,1,0.9499,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,18,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8189,1,0.9139,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,19,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9332,1,0.866,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,20,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.1057,1,0.611,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,21,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8189,1,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,22,class_0
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6818,1,0.7146,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,23,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,0,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,1,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,2,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,3,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,4,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,5,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,6,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,7,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,8,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,9,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,10,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,11,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,12,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,13,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,14,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,15,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,16,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,17,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,18,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,19,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,20,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,21,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,22,class_0
11,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,23,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.3002,1,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,0,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6818,1,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,1,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.1057,1,0.9139,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,2,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,3,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.1057,1,0.866,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,4,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,0.9499,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,5,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,0.9139,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,6,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6818,1,0.7146,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,7,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.8189,1,0.866,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,8,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6818,1,0.9139,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,9,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,0.321,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,10,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.8189,1,0.321,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,11,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.9623,1,0.9139,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,12,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,0.7146,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,13,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6818,1,0.866,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,14,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.9623,1,0.9139,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,15,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.3002,1,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,16,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6818,1,0.321,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,17,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.9056,1,0.9139,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,18,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.1057,1,0.321,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,19,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6818,1,0.9139,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,20,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.9191,1,0.9139,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,21,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,0.9499,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,22,class_0
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.1057,1,0.9139,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,23,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,1,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,2,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,4,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,8,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,9,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,12,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,13,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,16,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,18,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,19,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,20,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,21,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,22,class_0
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,23,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,0,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,1,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,2,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,4,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,5,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,7,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,9,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,10,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,12,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,13,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,15,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,16,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,17,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,18,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,19,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,20,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,21,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,22,class_0
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,23,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.1057,1,0.9139,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,0,class_0
