@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9}

@data
0,0,0,0,0,1961,0,class_0
0,1,0,0,1,1961,1,class_0
0,0,0,0,0,1961,1,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,1,class_0
0,1,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,0,0,0,0,1961,1,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,0,1961,1,class_0
0,1,0,0,1,1961,0,class_0
0,1,0,0,0,1961,1,class_0
0,1,0,0,1,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,1,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,1,1,0,0,1962,0,class_0
0,1,0,0,1,1962,1,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,1,class_0
0,1,0,0,1,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,1,class_0
0,1,0,0,1,1962,0,class_0
0,0,0,0,1,1962,1,class_0
2,1,0,0,0,1962,0,class_0
0,1,0,0,1,1962,0,class_0
0,1,0,0,1,1962,0,class_0
0,1,0,0,0,1962,1,class_0
0,1,0,0,1,1962,0,class_0
0,1,0,0,1,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,1,1962,1,class_0
0,0,0,0,0,1962,1,class_0
0,0,0,0,0,1962,0,class_0
0,1,0,0,1,1962,1,class_0
0,1,0,0,1,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,1,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,0,0,0,1,1962,0,class_0
0,1,1,0,1,1962,1,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,1,1962,0,class_0
0,1,0,0,1,1962,0,class_0
0,0,0,0,0,1962,1,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,0,0,0,1,1962,0,class_0
0,0,0,0,1,1962,0,class_0
0,1,0,0,1,1962,0,class_0
0,0,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,0,0,0,0,1962,1,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,0,0,0,0,1962,0,class_0
0,1,0,0,1,1962,0,class_0
0,1,0,0,1,1962,1,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,1,class_0
0,0,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,1,1962,1,class_0
0,0,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,0,0,0,0,1962,1,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,1,1962,0,class_0
0,0,0,0,0,1962,0,class_0
2,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,1,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,0,0,0,0,1962,1,class_0
0,1,0,0,0,1962,1,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,1,class_0
0,1,0,0,0,1962,1,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,0,0,0,0,1962,0,class_0
0,0,0,0,0,1962,1,class_0
0,1,0,0,0,1962,0,class_0
0,0,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,1,1,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,1,class_0
0,0,0,1,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,1,class_0
0,1,0,0,1,1962,0,class_0
0,1,0,0,1,1962,1,class_0
0,0,0,0,1,1962,0,class_0
2,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1962,1,class_0
0,1,0,0,0,1962,1,class_0
0,0,0,0,0,1962,0,class_0
0,1,0,0,1,1962,1,class_0
0,1,0,0,0,1962,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,1,class_0
0,1,1,0,0,1963,0,class_0
0,1,1,0,0,1963,0,class_0
0,0,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,1,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,1,class_0
0,1,0,0,1,1963,0,class_0
0,0,0,0,1,1963,1,class_0
0,0,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,1,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,0,0,0,1,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,0,0,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,0,0,0,0,1963,0,class_0
0,0,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,0,0,0,1,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
1,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
2,1,0,0,0,1963,1,class_0
0,0,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,1,class_0
0,1,1,1,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,1,1,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,1,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,1,0,0,1963,1,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,1,class_0
0,1,1,0,0,1963,0,class_0
0,1,1,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,1,class_0
0,1,0,0,0,1963,0,class_0
0,0,0,0,0,1963,0,class_0
0,0,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,0,0,0,0,1963,0,class_0
0,0,0,0,0,1963,1,class_0
0,1,0,0,0,1963,1,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,1,1,1963,0,class_0
0,0,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,0,0,0,0,1963,1,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,0,0,0,0,1963,0,class_0
0,1,0,0,0,1963,1,class_0
0,1,0,0,1,1963,0,class_0
2,1,0,1,0,1963,1,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,0,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,1,1963,1,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,1,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,0,1963,1,class_0
0,0,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,1,0,1,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,1,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,0,0,0,1963,0,class_0
0,1,1,0,1,1964,0,class_0
0,1,1,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,1,0,0,1964,0,class_0
0,1,1,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,0,0,0,1,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,1,0,0,1964,1,class_0
0,0,0,0,1,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,0,1964,1,class_0
0,1,1,0,1,1964,1,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,1,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,1,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,1,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,0,0,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,1,0,0,1964,1,class_0
0,0,0,0,1,1964,1,class_0
0,1,1,1,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,0,0,0,0,1964,1,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,0,1964,1,class_0
0,1,0,0,0,1964,0,class_0
0,0,0,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,1,0,1,1964,0,class_0
0,0,0,0,0,1964,0,class_0
0,0,0,0,0,1964,1,class_0
0,1,0,0,0,1964,0,class_0
0,0,0,0,0,1964,1,class_0
0,1,1,0,0,1964,1,class_0
0,0,0,0,0,1964,0,class_0
0,1,1,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,0,1964,1,class_0
0,0,0,0,0,1964,0,class_0
0,1,0,0,0,1964,1,class_0
0,0,0,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,1,0,1,1964,0,class_0
0,0,0,0,0,1964,1,class_0
0,0,0,0,0,1964,0,class_0
0,1,0,0,0,1964,1,class_0
0,1,0,0,0,1964,1,class_0
0,1,0,0,1,1964,0,class_0
0,1,1,0,0,1964,0,class_0
0,0,0,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,1,class_0
0,1,0,0,0,1964,1,class_0
0,1,0,0,1,1964,0,class_0
2,1,0,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,0,0,0,1,1964,0,class_0
0,0,0,0,0,1964,0,class_0
0,1,0,0,0,1964,1,class_0
0,0,0,0,0,1964,0,class_0
0,1,0,0,1,1964,1,class_0
0,1,0,0,0,1964,1,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,0,1964,1,class_0
0,0,0,0,0,1964,0,class_0
0,0,0,0,0,1964,0,class_0
0,0,0,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,1,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,0,0,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,1,0,0,1964,0,class_0
0,0,0,0,1,1964,0,class_0
0,1,1,0,0,1964,0,class_0
0,1,0,1,0,1964,0,class_0
0,1,0,0,1,1964,1,class_0
0,1,0,1,1,1964,0,class_0
0,0,0,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,0,1964,0,class_0
0,1,0,0,1,1964,1,class_0
0,1,0,0,1,1964,0,class_0
0,0,0,0,0,1965,0,class_0
0,1,0,0,0,1965,1,class_0
0,0,0,0,0,1965,1,class_0
0,0,0,0,0,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,0,0,0,0,1965,1,class_0
0,0,0,0,0,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,1,1,0,0,1965,0,class_0
0,0,0,0,1,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,1,1,0,1,1965,1,class_0
0,1,0,0,1,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,1,1,0,1,1965,0,class_0
0,0,0,0,0,1965,1,class_0
0,1,0,0,1,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,1,0,1,1,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,0,0,0,0,1965,1,class_0
0,1,0,0,1,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,0,0,0,1,1965,1,class_0
0,1,0,0,1,1965,0,class_0
0,0,0,0,1,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,1,1,0,1,1965,0,class_0
0,0,0,0,0,1965,1,class_0
0,0,0,1,0,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,1,0,1,0,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,1,0,0,1,1965,1,class_0
0,0,0,0,0,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,1,0,0,1,1965,1,class_0
3,0,0,0,1,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,1,1,0,1,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,1,1,0,1,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,0,0,0,1,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,0,0,0,1,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,0,0,0,1,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,1,0,0,0,1965,0,class_0
0,1,1,0,1,1965,0,class_0
0,1,0,0,0,1965,0,class_0
2,1,0,0,1,1965,0,class_0
0,0,0,0,1,1965,0,class_0
0,1,0,0,1,1965,0,class_0
0,0,0,0,0,1965,1,class_0
0,0,0,0,1,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,0,0,0,0,1965,0,class_0
0,1,0,0,1,1965,1,class_0
0,1,1,0,1,1965,0,class_0
0,1,1,0,0,1965,1,class_0
0,1,0,0,0,1965,0,class_0
0,1,0,0,1,1965,1,class_0
0,1,0,0,1,1965,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,0,0,0,0,1966,1,class_0
0,0,0,0,1,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,1,1966,1,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,0,1966,1,class_0
0,1,0,1,0,1966,0,class_0
0,1,0,0,0,1966,1,class_0
0,1,0,0,1,1966,0,class_0
2,1,0,0,1,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,1,0,1,1966,1,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,1,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,0,0,0,1,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,0,1966,1,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,1,1,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,0,1966,1,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,0,0,0,0,1966,1,class_0
0,0,0,0,0,1966,0,class_0
0,1,1,0,0,1966,1,class_0
0,1,0,0,1,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,0,1966,1,class_0
0,1,0,0,0,1966,1,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,1,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,1,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,0,1966,1,class_0
0,1,1,0,1,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,1,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,0,1966,1,class_0
0,1,0,1,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,0,1966,1,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,1,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,1,1966,1,class_0
0,1,0,0,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,0,0,0,1,1966,0,class_0
0,1,0,1,0,1966,0,class_0
0,0,0,0,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,1,1,0,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,1,1966,0,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,1,1966,1,class_0
0,1,0,0,0,1966,0,class_0
0,1,0,0,1,1966,1,class_0
0,1,0,0,0,1966,0,class_0
2,1,0,0,0,1966,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,1,0,1,1967,0,class_0
0,1,1,1,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,0,0,0,1,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,0,0,0,1,1967,0,class_0
0,1,0,0,0,1967,1,class_0
0,1,0,0,0,1967,1,class_0
0,0,0,0,0,1967,0,class_0
0,0,0,0,1,1967,0,class_0
0,0,0,0,1,1967,1,class_0
0,1,0,0,0,1967,0,class_0
0,1,1,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,0,0,0,1,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
2,1,0,0,1,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,0,0,0,1967,1,class_0
0,1,0,0,0,1967,1,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,0,0,0,1,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,1,1,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,1,1967,1,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,1,1,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,0,0,1,1967,1,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,0,1967,1,class_0
0,0,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,0,0,0,1,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
4,0,0,0,0,1967,1,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,1,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,1,0,1,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,1,1967,1,class_0
0,1,1,0,0,1967,0,class_0
4,0,0,0,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,1,1,0,0,1967,1,class_0
0,1,0,0,1,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,0,1,0,1967,0,class_0
0,1,1,0,0,1967,0,class_0
0,1,0,0,0,1967,1,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,0,0,0,1967,1,class_0
0,0,0,1,0,1967,1,class_0
0,1,0,0,1,1967,0,class_0
0,1,0,0,1,1967,1,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,0,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,0,0,0,1,1967,1,class_0
0,0,0,0,1,1967,0,class_0
0,1,0,0,0,1967,1,class_0
0,1,0,0,0,1967,0,class_0
0,1,0,0,1,1967,0,class_0
0,0,0,0,0,1967,1,class_0
0,1,0,0,0,1967,1,class_0
0,1,1,0,0,1967,0,class_0
0,1,0,1,0,1967,0,class_0
0,1,0,0,0,1967,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,1,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,0,1968,1,class_0
0,1,0,0,0,1968,0,class_0
0,1,1,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,1,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,1,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,1,1,0,0,1968,0,class_0
0,1,1,0,0,1968,0,class_0
0,1,0,0,1,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,1,0,0,1968,0,class_0
0,0,0,0,1,1968,1,class_0
0,1,0,0,0,1968,1,class_0
0,1,0,1,1,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,1,0,1,0,1968,0,class_0
0,1,0,1,1,1968,0,class_0
0,1,1,0,0,1968,0,class_0
0,1,0,0,1,1968,0,class_0
0,1,0,0,0,1968,1,class_0
0,1,0,1,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,1,0,0,0,1968,1,class_0
0,0,0,0,1,1968,1,class_0
0,1,0,0,1,1968,0,class_0
0,1,0,0,0,1968,1,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,1,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
6,1,0,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,1,0,0,1,1968,0,class_0
0,1,0,0,0,1968,1,class_0
0,1,0,0,1,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,1,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,1,0,0,1,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,0,0,0,0,1968,1,class_0
0,0,0,0,0,1968,1,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,1,1968,0,class_0
0,1,0,0,0,1968,1,class_0
0,1,0,1,0,1968,0,class_0
0,0,0,0,0,1968,1,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,1,1968,0,class_0
0,0,0,0,0,1968,0,class_0
6,1,0,0,0,1968,0,class_0
0,1,0,0,0,1968,1,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,1,1,0,1,1968,1,class_0
0,1,0,0,0,1968,0,class_0
0,1,1,0,1,1968,0,class_0
0,1,0,0,1,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,1,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,1,1968,1,class_0
3,1,0,0,1,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,1,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,0,0,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
0,1,0,0,0,1968,0,class_0
