@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute class {class_0,class_1,class_2,class_3}

@data
0,23,17,8.5,2,7,90,13,0,class_3
0,12,16,4,22,3,90,13,0,class_3
0,42,20,3,27,14,90,13,0,class_3
1,31,7,5.5,1,10,90,14,0,class_3
0,58,14,13,9,4,90,14,0,class_3
0,20,24,5,13,17,90,14,0,class_3
0,13,17,3.5,18,1,90,15,0,class_3
1,25,10,13,27,16,90,15,0,class_3
0,10,27,3.5,11,9,90,15,0,class_3
0,24,7,5.5,12,3,90,15,0,class_3
0,31,0,10,20,8,90,15,0,class_3
1,24,17,3.5,7,8,90,16,0,class_3
1,28,24,0,12,15,90,16,0,class_3
1,28,35,6,27,10,90,16,0,class_3
1,20,40,2.5,9,3,90,16,0,class_3
1,24,21,6.5,18,21,90,16,0,class_3
1,21,10,1,11,2,90,17,0,class_3
1,23,21,7.5,20,21,90,17,0,class_3
0,30,10,3,24,7,90,17,0,class_3
0,7,16,9,10,16,91,1,0,class_3
1,26,14,2,5,4,91,1,0,class_3
1,20,3,1.5,20,8,91,1,0,class_3
0,10,17,6,11,17,91,2,0,class_3
0,19,20,1,0,15,91,2,0,class_3
0,52,34,7,1,22,91,2,0,class_3
1,21,20,3,2,26,91,2,0,class_3
0,20,13,5,24,19,91,2,0,class_3
1,13,17,2,14,7,91,3,0,class_3
0,27,10,8.5,25,13,91,4,0,class_3
0,23,21,4,13,8,91,5,0,class_3
1,23,41,3,14,19,91,5,0,class_3
0,31,3,7,24,10,91,5,0,class_3
0,24,20,3,7,15,91,6,0,class_3
1,17,14,1.5,19,4,91,6,0,class_3
1,20,7,2.5,27,2,91,6,0,class_3
0,30,24,3.5,13,23,91,7,0,class_3
0,34,39,10.5,25,0,91,7,0,class_3
1,23,26,7,15,16,91,8,0,class_3
1,17,6,12,19,10,91,8,0,class_3
0,23,7,12.5,17,26,91,8,0,class_3
0,7,27,4,22,24,91,8,0,class_3
0,35,3,7,25,7,91,8,0,class_3
0,35,3,13,9,3,91,9,0,class_3
0,17,20,6.5,17,2,91,9,0,class_3
0,17,14,1.5,4,22,91,9,0,class_3
1,23,7,4,25,20,91,9,0,class_3
1,28,0,2.5,15,21,91,9,0,class_3
1,14,17,5,25,0,91,10,0,class_3
0,19,16,7,19,8,91,10,0,class_3
0,27,33,1.5,3,22,91,11,0,class_3
0,30,32,1,4,20,91,11,0,class_3
1,14,17,2,24,23,91,11,0,class_3
0,56,17,12,27,0,91,11,0,class_3
1,21,24,4.5,17,23,91,12,0,class_3
0,14,10,10.5,25,21,91,12,0,class_3
0,14,34,6,15,7,91,13,0,class_3
0,14,10,7,8,10,91,13,0,class_3
1,15,20,4,11,4,91,13,0,class_3
0,13,16,7.5,2,14,91,13,0,class_3
1,34,14,6,20,21,91,13,0,class_3
1,31,0,5.5,4,10,91,14,0,class_3
0,24,13,9,1,19,91,14,0,class_3
0,33,14,9.5,14,26,91,14,0,class_3
0,35,31,8.5,0,8,91,14,0,class_3
0,27,0,12,2,26,91,16,0,class_3
0,28,14,4.5,25,11,91,16,0,class_3
0,26,13,6,0,24,91,16,0,class_3
1,21,17,3,7,8,91,16,0,class_3
1,20,24,3,9,18,91,17,0,class_3
0,7,27,6,15,8,91,17,0,class_3
1,7,29,2,16,3,91,17,0,class_3
