@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute class {class_0,class_1}

@data
1725,2.24,class_0
1726,2.24,class_0
1727,2.24,class_0
1728,2.24,class_0
1729,2.26,class_0
1730,2.26,class_0
1731,2.26,class_0
1732,2.26,class_0
1733,2.24,class_0
1734,2.24,class_0
1735,2.24,class_0
1736,2.26,class_0
1737,2.26,class_0
1738,2.26,class_0
1739,2.26,class_0
1740,2.24,class_0
1741,2.2,class_0
1742,2.2,class_0
1743,2.2,class_0
1744,2.2,class_0
1745,2.24,class_0
1746,2.26,class_0
1747,2.26,class_0
1748,2.26,class_0
1749,2.26,class_0
1750,2.26,class_0
1751,2.24,class_0
1752,2.22,class_0
1753,2.22,class_0
1754,2.2,class_0
1755,2.2,class_0
1756,2.2,class_0
1757,2.2,class_0
1758,2.22,class_0
1759,2.22,class_0
1760,2.22,class_0
1761,2.22,class_0
1762,2.22,class_0
1763,2.2,class_0
1764,2.2,class_0
1864,2.2,class_0
1865,2.22,class_0
1866,2.22,class_0
1867,2.22,class_0
1868,2.22,class_0
1869,2.24,class_0
1870,2.24,class_0
1871,2.24,class_0
1872,2.26,class_0
1873,2.26,class_0
1874,2.26,class_0
1875,2.28,class_0
1876,2.28,class_0
1877,2.26,class_0
1878,2.26,class_0
1879,2.26,class_0
1880,2.24,class_0
1881,2.22,class_0
1882,2.2,class_0
1884,2.2,class_0
1885,2.2,class_0
1886,2.22,class_0
1887,2.24,class_0
1888,2.26,class_0
1889,2.26,class_0
1892,2.26,class_0
1893,2.26,class_0
1894,2.26,class_0
1895,2.26,class_0
1896,2.24,class_0
1897,2.24,class_0
1898,2.24,class_0
1899,2.24,class_0
1900,2.24,class_0
1902,2.26,class_0
1903,2.26,class_0
1904,2.26,class_0
1905,2.26,class_0
1906,2.26,class_0
1907,2.26,class_0
1908,2.26,class_0
1909,2.26,class_0
1910,2.26,class_0
1911,2.26,class_0
1912,2.26,class_0
1913,2.26,class_0
1914,2.26,class_0
1915,2.26,class_0
1916,2.26,class_0
1917,2.26,class_0
1918,2.26,class_0
1919,2.28,class_0
1920,2.28,class_0
1921,2.26,class_0
1922,2.26,class_0
1923,2.26,class_0
1924,2.26,class_0
1925,2.26,class_0
1926,2.26,class_0
1927,2.26,class_0
1928,2.26,class_0
1929,2.26,class_0
1931,2.24,class_0
1932,2.24,class_0
1933,2.24,class_0
1934,2.24,class_0
1935,2.24,class_0
1936,2.24,class_0
1937,2.24,class_0
1938,2.26,class_0
1939,2.26,class_0
1940,2.26,class_0
1941,2.24,class_0
1943,2.24,class_0
1944,2.26,class_0
1945,2.26,class_0
1946,2.26,class_0
1947,2.26,class_0
1948,2.24,class_0
1949,2.24,class_0
1950,2.22,class_0
1951,2.22,class_0
1952,2.22,class_0
1953,2.2,class_0
1954,2.2,class_0
1955,2.2,class_0
1956,2.2,class_0
1957,2.2,class_0
1958,2.2,class_0
1959,2.2,class_0
1960,2.2,class_0
1961,2.2,class_0
1962,2.2,class_0
1963,2.2,class_0
1964,2.2,class_0
1965,2.22,class_0
1966,2.22,class_0
1967,2.24,class_0
1968,2.24,class_0
1969,2.26,class_0
1970,2.26,class_0
1971,2.26,class_0
1974,2.26,class_0
1975,2.26,class_0
1976,2.26,class_0
1977,2.24,class_0
1978,2.24,class_0
1979,2.24,class_0
1980,2.24,class_0
1981,2.24,class_0
1982,2.24,class_0
1984,2.26,class_0
1985,2.26,class_0
1986,2.26,class_0
1987,2.26,class_0
1988,2.26,class_0
1989,2.26,class_0
1990,2.26,class_0
1991,2.26,class_0
1992,2.24,class_0
1993,2.24,class_0
1994,2.24,class_0
1995,2.24,class_0
1996,2.24,class_0
1997,2.24,class_0
1998,2.24,class_0
1999,2.24,class_0
2000,2.24,class_0
2001,2.24,class_0
7,1.68,class_1
8,1.68,class_1
17,1.76,class_1
18,1.66,class_1
19,1.76,class_1
21,1.78,class_1
35,1.66,class_1
40,1.76,class_1
41,1.8,class_1
59,1.8,class_1
60,1.78,class_1
61,1.78,class_1
62,1.86,class_1
75,1.88,class_1
76,1.86,class_1
77,1.8,class_1
78,1.8,class_1
79,1.84,class_1
80,1.68,class_1
81,1.88,class_1
90,1,class_1
124,1.74,class_1
125,1.8,class_1
126,1.86,class_1
127,1.9,class_1
136,1.62,class_1
150,1.58,class_1
161,1.9,class_1
162,1.82,class_1
163,1.9,class_1
172,1.54,class_1
179,1.82,class_1
198,1.72,class_1
207,1.88,class_1
208,1.64,class_1
219,1.92,class_1
221,1.86,class_1
233,1.38,class_1
242,1.92,class_1
243,1.92,class_1
244,1.92,class_1
278,1.78,class_1
279,1.84,class_1
280,1.88,class_1
285,1.68,class_1
294,1.72,class_1
295,1.88,class_1
315,1.76,class_1
316,1.84,class_1
317,1.92,class_1
318,1.84,class_1
319,1.94,class_1
333,0.72,class_1
342,1.82,class_1
343,1.88,class_1
349,1.58,class_1
354,1.84,class_1
355,1.94,class_1
368,1.94,class_1
369,1.84,class_1
370,1.84,class_1
371,1.92,class_1
382,1.46,class_1
386,1.86,class_1
387,1.7,class_1
397,1.96,class_1
398,1.84,class_1
407,1.98,class_1
408,1.76,class_1
413,1.88,class_1
419,1.92,class_1
420,1.8,class_1
421,2,class_1
446,1.94,class_1
447,1.94,class_1
448,1.94,class_1
459,1.92,class_1
463,1.36,class_1
473,1.64,class_1
475,1.9,class_1
476,2,class_1
491,2.02,class_1
492,1.96,class_1
493,1.88,class_1
494,1.94,class_1
495,1.96,class_1
496,1.92,class_1
497,1.92,class_1
498,1.92,class_1
499,1.92,class_1
500,1.88,class_1
501,1.94,class_1
502,2,class_1
510,1.94,class_1
531,1.7,class_1
532,1.96,class_1
533,1.92,class_1
534,1.98,class_1
546,1.62,class_1
570,1.84,class_1
582,2.04,class_1
583,2.04,class_1
584,2,class_1
585,1.76,class_1
586,1.92,class_1
587,2,class_1
588,1.92,class_1
589,2,class_1
590,2.02,class_1
597,2.04,class_1
598,1.94,class_1
599,1.94,class_1
600,2,class_1
601,1.94,class_1
602,1.88,class_1
603,1.86,class_1
604,2.04,class_1
609,1.56,class_1
611,1.84,class_1
618,1.94,class_1
627,1.94,class_1
628,2,class_1
634,2.06,class_1
636,1.92,class_1
637,2.04,class_1
644,2.06,class_1
646,2,class_1
647,1.88,class_1
648,2.06,class_1
656,1.46,class_1
659,1.58,class_1
661,2.06,class_1
666,2.02,class_1
667,1.92,class_1
668,1.92,class_1
669,1.84,class_1
688,1.48,class_1
694,1.96,class_1
695,1.92,class_1
696,1.92,class_1
707,0.82,class_1
709,1.48,class_1
713,1.92,class_1
714,2.02,class_1
723,1.92,class_1
732,2,class_1
751,2.08,class_1
752,2,class_1
753,1.82,class_1
754,1.88,class_1
755,1.92,class_1
756,1.96,class_1
757,1.96,class_1
758,1.94,class_1
759,1.92,class_1
760,1.82,class_1
761,2.02,class_1
774,1.6,class_1
779,2,class_1
780,1.92,class_1
781,2.08,class_1
784,1.52,class_1
792,1.94,class_1
793,2.1,class_1
795,1.36,class_1
800,2.1,class_1
802,2.04,class_1
803,1.92,class_1
804,2.08,class_1
817,2.08,class_1
821,2.1,class_1
822,1.96,class_1
823,1.92,class_1
824,1.92,class_1
825,2.08,class_1
845,2.1,class_1
846,2.1,class_1
847,1.96,class_1
848,1.76,class_1
849,1.96,class_1
850,2.08,class_1
851,1.96,class_1
852,2.04,class_1
853,2.1,class_1
858,2.1,class_1
865,1.96,class_1
871,2.06,class_1
872,2.08,class_1
881,1.68,class_1
882,2.08,class_1
890,1.96,class_1
892,2.1,class_1
893,1.72,class_1
901,2.1,class_1
902,1.86,class_1
903,2.06,class_1
904,2.06,class_1
908,2.1,class_1
911,1.98,class_1
919,1.88,class_1
923,2.1,class_1
928,2.06,class_1
929,1.96,class_1
930,1.96,class_1
931,1.94,class_1
932,1.9,class_1
933,2.02,class_1
946,1.76,class_1
952,2.1,class_1
953,2.04,class_1
954,1.94,class_1
955,1.94,class_1
956,1.86,class_1
957,2.1,class_1
967,1.08,class_1
970,0.64,class_1
978,2.08,class_1
979,2,class_1
980,1.96,class_1
981,1.86,class_1
982,2.12,class_1
1006,1.54,class_1
1017,1.86,class_1
1018,1.48,class_1
1019,1.66,class_1
1026,0.78,class_1
1032,2.1,class_1
1042,0.58,class_1
1056,1.42,class_1
1064,2.12,class_1
1065,2.06,class_1
1066,1.96,class_1
1081,2.08,class_1
1082,2.02,class_1
1083,1.88,class_1
1084,2.02,class_1
1096,1.84,class_1
1097,1.94,class_1
1098,1.96,class_1
1099,2.08,class_1
1103,2.14,class_1
1105,1.88,class_1
1114,2,class_1
1115,2.08,class_1
1117,2.14,class_1
1118,1.94,class_1
1122,1.92,class_1
1125,1.74,class_1
1126,2.08,class_1
1139,1.88,class_1
1145,1.72,class_1
1159,2.12,class_1
1161,2.06,class_1
1173,2,class_1
1174,1.92,class_1
1185,1.36,class_1
1223,2.02,class_1
1224,2.12,class_1
1225,2,class_1
1226,1.92,class_1
1227,2.14,class_1
1243,2,class_1
1244,2.04,class_1
1253,2.08,class_1
1254,2.04,class_1
1263,2.02,class_1
1265,2.16,class_1
1271,1.8,class_1
1272,2.12,class_1
1281,2,class_1
1282,2.12,class_1
1291,1.88,class_1
1292,2.12,class_1
1299,2.12,class_1
1303,1.94,class_1
1304,2.06,class_1
1305,2.04,class_1
1306,2.12,class_1
1317,2.16,class_1
1326,2.16,class_1
1327,2,class_1
1328,2.08,class_1
1329,2.02,class_1
1334,2.16,class_1
1340,2.02,class_1
1341,2.08,class_1
1351,2.12,class_1
1352,1.98,class_1
1380,2.18,class_1
1381,2.16,class_1
1382,2.12,class_1
1383,2.12,class_1
1384,2.12,class_1
1385,2.06,class_1
1386,2,class_1
1387,2.06,class_1
1388,2.06,class_1
1389,1.9,class_1
1390,2.06,class_1
1396,1.76,class_1
1400,0.72,class_1
1402,2.18,class_1
1407,2.08,class_1
1408,2.08,class_1
1409,2,class_1
1427,2.14,class_1
1428,2.12,class_1
1429,2.1,class_1
1430,2.1,class_1
1431,2.14,class_1
1432,2.16,class_1
1437,2.18,class_1
1439,1.84,class_1
1441,1.96,class_1
1448,1.92,class_1
1449,2.04,class_1
1454,0.76,class_1
1460,1.9,class_1
1461,2.02,class_1
1464,2.18,class_1
1475,2.18,class_1
1476,1.96,class_1
1477,2.02,class_1
1478,2.14,class_1
1485,2.18,class_1
1503,2.18,class_1
1507,2.18,class_1
1511,0.78,class_1
1516,1.7,class_1
1523,1.92,class_1
1536,2.1,class_1
1537,1.96,class_1
1538,1.86,class_1
1539,1.86,class_1
1540,1.88,class_1
1541,1.9,class_1
1542,1.9,class_1
1543,1.88,class_1
1544,1.86,class_1
1545,1.86,class_1
1546,1.86,class_1
1547,1.84,class_1
1548,1.86,class_1
1549,1.88,class_1
1550,1.9,class_1
1551,1.92,class_1
1552,1.96,class_1
1553,2.02,class_1
1554,2.1,class_1
1555,2.1,class_1
1556,2.06,class_1
1557,2,class_1
1558,2.08,class_1
1559,2.14,class_1
1560,2.18,class_1
1569,2.16,class_1
1570,2.1,class_1
1571,2,class_1
1572,2.08,class_1
1573,2.06,class_1
1574,1.86,class_1
1575,1.94,class_1
1576,2.16,class_1
1611,1.52,class_1
1612,1.96,class_1
1638,2.18,class_1
1639,2.18,class_1
1640,2.18,class_1
1646,2.18,class_1
1647,2.18,class_1
1653,1.68,class_1
1660,2.08,class_1
1719,1.56,class_1
1720,2.02,class_1
1765,2.18,class_1
1766,2.14,class_1
1767,2.14,class_1
1768,2.1,class_1
1769,2.06,class_1
1770,2,class_1
1771,2.02,class_1
1772,2.04,class_1
1773,2.08,class_1
1774,2.1,class_1
1775,2.1,class_1
1776,2.08,class_1
1777,2.04,class_1
1778,2,class_1
1779,2,class_1
1780,1.98,class_1
1781,1.98,class_1
1782,1.96,class_1
1783,1.96,class_1
1784,1.96,class_1
1785,1.96,class_1
1786,1.94,class_1
1787,1.92,class_1
1788,1.92,class_1
1789,1.9,class_1
1790,1.88,class_1
1791,1.86,class_1
1792,1.86,class_1
1793,1.92,class_1
1794,2,class_1
1795,2.08,class_1
1796,2.12,class_1
1797,2.14,class_1
1798,2.16,class_1
1799,2.16,class_1
1800,2.16,class_1
1801,2.16,class_1
1802,2.16,class_1
1803,2.12,class_1
1804,2.08,class_1
1805,2.04,class_1
1806,2,class_1
1807,1.96,class_1
1808,1.96,class_1
1809,1.92,class_1
1810,1.92,class_1
1811,1.92,class_1
1812,1.92,class_1
1813,1.92,class_1
1814,1.92,class_1
1815,1.94,class_1
1816,1.96,class_1
1817,1.96,class_1
1818,1.98,class_1
1819,2,class_1
1820,2,class_1
1821,1.96,class_1
1822,1.94,class_1
1823,1.9,class_1
1824,1.86,class_1
1825,1.84,class_1
1826,1.84,class_1
1827,1.84,class_1
1828,1.88,class_1
1829,1.92,class_1
1830,1.96,class_1
1831,2,class_1
1832,2.04,class_1
1833,2.08,class_1
1834,2.08,class_1
1835,2.1,class_1
1836,2.1,class_1
1837,2.1,class_1
1838,2.1,class_1
1839,2.1,class_1
1840,2.08,class_1
1841,2.06,class_1
1842,2.04,class_1
1843,2.02,class_1
1844,2,class_1
1845,2,class_1
1846,1.98,class_1
1847,1.98,class_1
1848,1.98,class_1
1849,2,class_1
1850,2.02,class_1
1851,2.08,class_1
1852,2.1,class_1
1853,2.1,class_1
1854,2.1,class_1
1855,2.06,class_1
1856,2.02,class_1
1857,2,class_1
1858,2.04,class_1
1859,2.08,class_1
1860,2.12,class_1
1861,2.14,class_1
1862,2.14,class_1
1863,2.18,class_1
1883,2.18,class_1
1890,1.9,class_1
1891,1.86,class_1
1901,1.8,class_1
1930,2.12,class_1
1942,1.36,class_1
1972,2,class_1
1973,1.56,class_1
1983,2.12,class_1
