@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute class {class_0,class_1}

@data
11,11,1,0,3.1,class_1
11,8,1,0,0.6,class_1
11,14,1,0,0,class_1
11,13,1,0,0,class_1
11,0,1,0,2.7,class_1
11,15,1,0,0.5,class_1
11,2,1,0,1,class_1
11,3,1,0,0,class_1
11,1,1,0,0,class_1
11,16,1,0,3.4,class_1
11,10,1,0,0.9,class_1
11,9,1,0,0.6,class_1
11,6,1,0,1,class_1
11,7,1,0,0.6,class_1
11,5,1,0,0,class_1
11,4,1,0,0,class_1
8,12,1,0,0,class_1
8,11,1,0,0.6,class_1
8,8,1,0,0.7,class_1
8,14,1,0,0,class_1
8,13,1,0,0,class_1
8,0,1,0,0.6,class_1
8,15,1,0,0,class_1
8,2,1,0,0.5,class_1
8,3,1,0,0,class_1
8,1,1,0,0.6,class_1
8,16,1,0,0,class_1
8,10,1,0,2,class_1
8,9,1,0,0.9,class_1
8,6,1,0,0,class_1
8,7,1,0,0,class_1
8,5,1,0,0,class_1
8,4,1,0,0,class_1
14,12,1,0,0,class_1
14,11,1,0,0,class_1
14,8,1,0,0,class_1
14,14,1,0,0,class_1
14,13,1,0,0,class_1
14,0,1,0,0,class_1
14,15,1,0,0,class_1
14,2,1,0,0,class_1
14,3,1,0,0,class_1
14,1,1,0,0,class_1
14,16,1,0,0,class_1
14,10,1,0,0,class_1
14,9,1,0,0,class_1
14,6,1,0,0,class_1
14,7,1,0,0.4,class_1
14,5,1,0,0,class_1
14,4,1,0,0,class_1
13,12,1,0,0,class_1
13,11,1,0,1.6,class_1
13,8,1,0,0,class_1
13,14,1,0,0,class_1
13,13,1,0,0,class_1
13,0,1,0,0,class_1
13,15,1,0,1,class_1
13,2,1,0,0,class_1
13,3,1,0,1.2,class_1
13,1,1,0,0.5,class_1
13,16,1,0,2.2,class_1
13,10,1,0,0,class_1
13,9,1,0,0,class_1
13,6,1,0,0.8,class_1
13,7,1,0,0,class_1
13,5,1,0,0,class_1
13,4,1,0,0,class_1
0,12,1,0,0,class_1
0,11,1,0,0.4,class_1
0,8,1,0,0,class_1
0,14,1,0,0,class_1
0,13,1,0,0,class_1
0,0,1,0,1.9,class_1
0,15,1,0,0,class_1
0,2,1,0,0,class_1
0,3,1,0,0,class_1
0,1,1,0,0,class_1
0,16,1,0,1.7,class_1
0,10,1,0,1.7,class_1
0,9,1,0,0.5,class_1
0,6,1,0,0.5,class_1
0,7,1,0,2.2,class_1
0,5,1,0,0,class_1
0,4,1,0,0,class_1
15,12,1,0,0.4,class_1
15,11,1,0,0,class_1
15,8,1,0,0.7,class_1
15,14,1,0,0,class_1
15,13,1,0,0,class_1
15,0,1,0,0,class_1
15,15,1,0,0,class_1
15,2,1,0,0,class_1
15,3,1,0,0,class_1
15,1,1,0,0,class_1
15,16,1,0,0.7,class_1
15,10,1,0,0,class_1
15,9,1,0,0.6,class_1
15,6,1,0,0,class_1
15,7,1,0,0,class_1
15,5,1,0,0,class_1
15,4,1,0,0,class_1
2,12,1,0,0,class_1
2,11,1,0,0,class_1
2,8,1,0,0,class_1
2,14,1,0,0,class_1
2,13,1,0,0,class_1
2,0,1,0,0.5,class_1
2,15,1,0,0.4,class_1
2,2,1,0,0,class_1
2,3,1,0,0,class_1
2,1,1,0,0,class_1
2,16,1,0,1.3,class_1
2,10,1,0,0,class_1
2,9,1,0,1,class_1
2,6,1,0,0.5,class_1
2,7,1,0,0.6,class_1
2,5,1,0,0,class_1
2,4,1,0,0,class_1
3,12,1,0,0,class_1
3,11,1,0,0,class_1
3,8,1,0,0.6,class_1
3,14,1,0,0.7,class_1
3,13,1,0,0,class_1
3,0,1,0,1.2,class_1
3,15,1,0,0,class_1
3,2,1,0,0.5,class_1
3,3,1,0,0.8,class_1
3,1,1,0,1.2,class_1
3,16,1,0,1.9,class_1
3,10,1,0,2.4,class_1
3,9,1,0,1.5,class_1
3,6,1,0,0,class_1
3,7,1,0,0.4,class_1
3,5,1,0,0,class_1
3,4,1,0,0,class_1
1,12,1,0,0,class_1
1,11,1,0,1.1,class_1
1,8,1,0,0.4,class_1
1,14,1,0,0,class_1
1,13,1,0,0,class_1
1,0,1,0,0,class_1
1,15,1,0,0,class_1
1,2,1,0,0,class_1
1,3,1,0,0.3,class_1
1,1,1,0,0.5,class_1
1,16,1,0,1.6,class_1
1,10,1,0,1.9,class_1
1,9,1,0,2.1,class_1
1,6,1,0,0.5,class_1
1,7,1,0,1.6,class_1
1,5,1,0,0,class_1
1,4,1,0,0,class_1
16,12,1,0,0,class_1
16,11,1,0,6.3,class_1
16,8,1,0,1.7,class_1
16,14,1,0,1.4,class_1
16,13,1,0,0,class_1
16,0,1,0,17.8,class_1
16,15,1,0,3.2,class_1
16,2,1,0,7.5,class_1
16,3,1,0,4.4,class_1
16,1,1,0,4.9,class_1
16,6,1,0,12.9,class_1
16,5,1,0,0.7,class_1
16,4,1,0,7.6,class_1
10,12,1,0,0,class_1
10,11,1,0,2.4,class_1
10,8,1,0,1.8,class_1
10,14,1,0,0,class_1
10,13,1,0,0,class_1
10,0,1,0,3.2,class_1
10,15,1,0,1,class_1
10,2,1,0,0.6,class_1
10,3,1,0,0.7,class_1
10,1,1,0,0.9,class_1
10,16,1,0,4.9,class_1
10,10,1,0,9,class_1
10,9,1,0,5.3,class_1
10,6,1,0,0.9,class_1
10,7,1,0,7,class_1
10,5,1,0,1,class_1
10,4,1,0,0.8,class_1
9,12,1,0,0,class_1
9,11,1,0,2.3,class_1
9,8,1,0,0.6,class_1
9,14,1,0,0,class_1
9,13,1,0,0,class_1
9,0,1,0,1.3,class_1
9,15,1,0,0,class_1
9,2,1,0,0.5,class_1
9,3,1,0,0,class_1
9,1,1,0,0.5,class_1
9,16,1,0,5.2,class_1
9,10,1,0,3.3,class_1
9,9,1,0,7,class_1
9,6,1,0,6.2,class_1
9,7,1,0,5.2,class_1
9,5,1,0,0,class_1
9,4,1,0,0.5,class_1
6,12,1,0,0,class_1
6,11,1,0,0,class_1
6,8,1,0,0,class_1
6,14,1,0,0.5,class_1
6,13,1,0,0,class_1
6,0,1,0,1.8,class_1
6,15,1,0,0,class_1
6,2,1,0,0,class_1
6,3,1,0,0,class_1
6,1,1,0,0,class_1
6,16,1,0,1,class_1
6,10,1,0,1.8,class_1
6,9,1,0,3.4,class_1
6,6,1,0,1,class_1
6,7,1,0,0.9,class_1
6,5,1,0,0,class_1
6,4,1,0,0.5,class_1
7,12,1,0,0,class_1
7,11,1,0,0.8,class_1
7,8,1,0,0,class_1
7,14,1,0,0,class_1
7,13,1,0,0,class_1
7,0,1,0,3.1,class_1
7,15,1,0,0.6,class_1
7,2,1,0,0,class_1
7,3,1,0,1.4,class_1
7,1,1,0,0.5,class_1
7,16,1,0,7,class_1
7,10,1,0,4.9,class_1
7,9,1,0,5.9,class_1
7,6,1,0,1.9,class_1
7,7,1,0,6.2,class_1
7,5,1,0,0,class_1
7,4,1,0,1.3,class_1
5,12,1,0,0.3,class_1
5,11,1,0,3.7,class_1
5,8,1,0,0,class_1
5,14,1,0,0,class_1
5,13,1,0,0,class_1
5,0,1,0,0.8,class_1
5,15,1,0,1.4,class_1
5,2,1,0,2.2,class_1
5,3,1,0,2.7,class_1
5,1,1,0,1.2,class_1
5,16,1,0,7.3,class_1
5,10,1,0,11.9,class_1
5,6,1,0,9.5,class_1
5,7,1,0,13.9,class_1
5,5,1,0,7.2,class_1
5,4,1,0,28.8,class_1
4,12,1,0,0,class_1
4,11,1,0,1.9,class_1
4,8,1,0,0,class_1
4,14,1,0,0,class_1
4,13,1,0,1.4,class_1
4,0,1,0,2.9,class_1
4,15,1,0,0,class_1
4,2,1,0,1,class_1
4,3,1,0,1,class_1
4,1,1,0,0,class_1
4,16,1,0,4.6,class_1
4,10,1,0,8.5,class_1
4,9,1,0,6.7,class_1
4,6,1,0,4,class_1
4,7,1,0,8.5,class_1
4,5,1,0,1.7,class_1
4,4,1,0,30.4,class_1
