@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute class {class_0,class_1}

@data
1,0,32.6133,0,1,1,1,1,0.7,174,4.09,58,642,71.3,46,203,10.6,1,class_1
1,0,56.3997,0,1,1,1,1,0.6,191,4.64,20,666,54.25,104,265,10.6,2,class_1
1,1,48.846,0,1,0,1,1,1.2,258,3.57,79,2201,120.9,76,410,11.5,0,class_1
1,1,32.4928,0,1,1,1,1,0.5,320,3.54,51,1243,122.45,80,225,10,1,class_1
1,1,38.4942,0,1,1,1,1,0.7,132,3.6,17,423,49.6,56,265,11,3,class_1
1,0,46.5161,0,1,0,1,1,0.8,315,4.24,13,1637,170.5,70,426,10.9,1,class_1
0,0,63.2635,0,1,0,0,1,14.4,448,3.65,34,1218,60.45,318,385,11.7,0,class_1
0,0,67.3101,0,1,1,1,1,4.5,472,4.09,154,1580,117.8,272,412,11.1,1,class_1
1,0,56.0137,0,1,0,1,2,1.3,250,3.5,48,1138,71.3,100,81,12.9,0,class_1
1,1,55.8303,0,1,1,1,1,0.4,263,3.76,29,1345,137.95,74,181,11.2,1,class_1
0,1,47.217,0,1,0,1,1,2.1,262,3.48,58,2045,89.9,84,225,11.5,0,class_1
1,1,41.3936,0,1,1,1,2,0.6,296,4.06,37,1032,80.6,83,442,12,1,class_1
0,0,33.4757,1,1,1,1,1,1.6,660,4.22,94,1857,151.9,155,337,11,2,class_1
1,0,36.5339,0,1,1,1,1,1.3,353,3.67,73,2039,232.5,68,380,11.1,2,class_1
1,0,48.846,0,1,1,1,1,1,372,3.7,33,1258,99.2,193,338,10.4,1,class_1
1,0,28.8843,0,1,1,1,1,1,239,3.77,77,1877,97.65,101,312,10.2,3,class_1
1,1,48.4682,1,1,1,1,1,1.8,460,3.35,148,1472,108.5,118,172,10.2,2,class_1
1,1,44.95,0,1,1,1,1,0.9,400,3.6,31,1689,164.3,166,327,10.4,1,class_1
1,0,56.5695,0,1,1,1,1,0.9,248,3.97,172,646,62,84,128,10.1,3,class_1
0,0,43.0171,0,1,1,1,1,1.1,303,3.64,20,2108,128.65,53,349,11.1,2,class_1
1,1,34.0397,0,1,0,1,1,1.1,464,4.2,38,1644,151.9,102,348,10.3,1,class_1
0,0,68.5092,0,0,0,1,1,2.1,328,3.9,50,1087,103.85,114,137,10.6,2,class_1
1,1,62.5216,0,1,1,1,1,0.6,212,4.03,10,648,71.3,77,316,17.1,3,class_1
0,0,50.3573,0,1,1,1,1,0.4,127,3.5,14,1062,49.6,84,334,10.3,2,class_1
1,1,44.063,0,1,1,1,1,0.5,120,3.61,53,804,110.05,52,271,10.6,1,class_1
0,0,38.9103,0,1,0,0,1,1.9,486,3.54,74,1052,108.5,109,141,10.9,1,class_1
1,0,41.1526,0,1,1,1,1,5.5,528,4.18,77,2404,172.05,78,467,10.7,1,class_1
0,1,55.4579,0,1,0,0,1,2,267,3.67,89,754,196.85,90,136,11.8,0,class_1
0,1,52.8268,1,1,1,1,1,3.2,259,4.3,208,1040,110.05,78,268,11.7,1,class_1
1,1,42.6393,0,1,1,0,1,0.7,303,4.19,81,1584,111.6,156,307,10.3,1,class_1
1,0,61.0705,0,1,1,0,2,3,458,3.63,74,1588,106.95,382,438,9.9,1,class_1
0,0,48.8542,0,1,0,1,1,3.5,390,3.3,67,878,137.95,93,207,10.2,1,class_1
1,0,35.1513,1,1,1,1,1,3.5,325,3.98,444,766,130.2,210,344,10.6,1,class_1
1,0,55.436,0,1,1,1,1,0.6,298,4.13,29,758,65.1,85,256,10.7,1,class_1
1,0,52.8898,1,1,0,1,1,0.6,251,3.9,25,681,57.35,107,182,10.8,0,class_1
1,1,47.1814,0,1,0,1,1,1.3,316,3.51,75,1162,147.25,137,238,10,0,class_1
1,1,44.104,0,1,1,1,1,0.5,268,4.08,9,1174,86.8,95,453,10,2,class_1
1,0,63.614,0,1,0,1,1,0.9,420,3.87,30,1009,57.35,232,243,9.7,1,class_1
1,0,40.553,0,1,1,1,1,1.9,448,3.83,60,1052,127.1,175,181,9.8,1,class_1
0,1,62.6448,1,1,1,1,1,1.5,331,3.95,13,577,128.65,99,165,10.1,0,class_1
1,1,42.3354,0,1,1,1,1,0.7,578,3.67,35,1353,127.1,105,427,10.7,2,class_1
1,0,42.9678,0,1,1,1,1,0.4,263,3.57,123,836,74.4,121,445,11,2,class_1
1,0,55.9617,0,1,1,1,1,0.8,263,3.35,27,1636,116.25,69,206,9.8,2,class_1
1,0,62.8611,0,1,1,1,1,1.1,399,3.6,79,3472,155,152,344,10.1,2,class_1
1,1,46.7625,0,1,0,1,1,1.1,328,3.31,159,1260,94.55,134,142,11.6,0,class_1
1,0,54.0753,0,1,0,1,1,1.1,290,4.09,38,2120,186,146,318,10,1,class_1
1,0,47.0363,0,1,1,1,1,0.9,346,3.77,59,794,125.55,56,336,10.6,2,class_1
0,1,55.7262,0,1,0,1,1,1,364,3.48,20,720,134.85,88,283,9.9,2,class_1
1,1,51.2005,0,1,1,0,1,0.7,309,3.84,96,858,41.85,106,253,11.4,1,class_1
1,1,33.8645,0,1,1,1,2,1.2,217,3.89,58,1284,173.6,146,239,9.4,1,class_1
1,0,75.0116,0,1,1,1,2,1.2,288,3.37,32,791,57.35,114,213,10.7,2,class_1
1,1,34.987,0,1,1,0,1,1,288,3.63,57,1536,134.85,84,233,10,3,class_1
1,0,55.0418,0,1,1,1,1,0.9,460,3.03,57,721,85.25,174,301,9.4,2,class_1
1,0,49.6044,0,1,1,1,1,0.5,217,3.85,68,453,54.25,68,270,11.1,3,class_1
1,1,43.5565,0,1,0,0,2,0.6,220,3.35,57,1620,153.45,80,311,11.2,0,class_1
1,1,48.7584,0,1,1,1,1,0.6,286,3.42,34,1868,77.5,206,487,10,2,class_1
1,0,36.4928,0,1,1,1,1,3.4,450,3.37,32,1408,116.25,118,313,11.2,2,class_1
1,1,57.3717,0,1,1,1,1,0.6,217,3.62,13,414,75.95,119,224,10.5,1,class_1
1,1,42.7433,0,1,1,1,1,2.3,502,3.56,4,964,120.9,180,269,9.6,2,class_1
0,0,53.4976,0,1,1,1,1,0.3,233,4.08,20,622,66.65,68,358,9.9,1,class_1
1,1,41.3552,0,1,0,1,1,5.7,1480,3.26,84,1960,457.25,108,213,9.5,2,class_1
1,1,47.7536,0,1,0,1,1,0.4,257,3.8,44,842,97.65,110,213,9.2,2,class_1
1,0,48.6626,0,1,1,1,1,1.2,390,3.61,32,1509,88.35,52,263,9,1,class_1
1,0,52.668,0,1,1,1,1,0.5,372,4.52,31,784,74.4,85,361,10.1,1,class_1
1,1,49.87,0,1,1,0,1,1.3,205,3.34,65,1031,91.45,126,217,9.8,1,class_1
1,0,30.2752,0,1,0,0,1,3,236,3.42,76,1403,89.9,86,493,9.8,2,class_1
1,0,55.5674,0,1,1,1,1,0.5,646,3.85,63,663,79.05,68,311,9.7,3,class_1
1,1,52.1533,0,1,1,1,1,0.8,283,3.8,152,718,108.5,168,340,10.1,1,class_1
1,1,55.4524,0,1,1,1,1,0.9,258,4.01,49,559,43.4,133,277,10.4,2,class_1
1,0,70.0041,0,1,1,1,1,0.6,217,4.08,51,665,74.4,100,325,10.2,0,class_1
1,1,43.9425,0,1,0,1,1,1.8,396,3.83,39,2148,102.3,133,278,9.9,0,class_1
1,1,42.5681,0,1,1,1,1,4.7,478,4.38,44,1629,237.15,76,175,10.4,1,class_1
1,0,44.5695,0,1,0,0,1,1.4,248,3.58,63,554,75.95,106,79,10.3,0,class_1
1,0,56.9446,0,1,0,1,1,0.6,260,3.69,161,674,26.35,64,539,9.9,2,class_1
1,1,40.2601,0,1,1,1,1,0.5,201,3.73,44,1345,54.25,145,445,10.1,2,class_1
1,0,48.3614,0,1,1,1,1,0.8,256,3.54,42,1132,74.4,94,192,10.5,1,class_1
1,0,62.6229,0,1,0,1,1,0.7,187,3.48,41,654,120.9,98,164,11,0,class_1
1,1,50.6475,0,1,0,1,1,1.3,360,3.63,52,1812,97.65,164,256,9.9,1,class_1
1,0,54.527,0,1,1,0,1,2.3,392,3.93,24,1828,133.3,90,327,10.2,2,class_1
1,0,52.7201,0,1,0,1,1,0.9,308,3.69,67,696,51.15,101,344,9.8,0,class_1
1,0,44.397,0,1,1,1,1,1.5,293,4.3,50,975,125.55,56,336,9.1,2,class_1
1,0,29.5551,0,1,0,1,1,3.7,347,3.9,76,2544,221.65,90,129,11.5,0,class_1
1,0,57.0404,0,1,0,0,1,1.4,226,3.36,13,810,72.85,62,117,11.6,0,class_1
1,0,44.627,0,1,1,1,1,0.6,266,3.97,25,1164,102.3,102,201,10.1,2,class_1
1,1,35.7974,0,1,1,0,1,0.7,286,2.9,38,1692,141.05,90,381,9.6,2,class_1
1,1,32.2327,0,1,1,0,1,4.7,236,3.55,112,1391,137.95,114,332,9.9,1,class_1
1,1,41.0924,0,1,0,1,1,0.6,235,3.2,26,1758,106.95,67,228,10.8,0,class_1
1,0,61.64,0,1,1,1,1,0.5,223,3.8,15,1044,80.6,89,514,10,2,class_1
1,1,37.0568,0,1,0,1,1,0.5,149,4.04,227,598,52.7,57,166,9.9,2,class_1
0,1,62.5791,0,1,1,1,1,0.7,255,3.74,23,1024,77.5,58,281,10.2,1,class_1
0,0,48.9774,0,0,1,1,1,2.5,382,3.55,108,1516,238.7,117,126,10.3,1,class_1
1,0,61.9904,0,1,1,1,1,0.6,213,4.07,12,5300,57.35,68,240,11,3,class_1
1,0,72.7721,0,1,1,1,2,0.6,247,3.33,14,733,85.25,113,259,10.1,0,class_1
1,1,52.6242,0,1,0,0,1,0.7,252,4.01,11,1210,72.85,58,309,9.5,2,class_1
1,1,49.7632,1,1,0,1,1,0.9,346,3.37,81,1098,122.45,90,298,10,2,class_1
1,1,52.9144,0,1,1,1,1,1.3,222,3.76,27,1282,100.75,64,114,10.3,1,class_1
1,1,47.2635,0,1,1,1,1,1.2,232,3.98,11,1074,100.75,99,223,9.9,1,class_1
1,0,50.204,0,1,1,0,1,0.5,400,3.4,9,1134,96.1,55,356,10.2,1,class_1
1,0,59.165,0,1,1,1,1,0.5,390,3.68,20,856,55.8,194,146,10.4,1,class_1
1,0,34.5955,0,1,1,1,1,0.5,578,3.89,29,897,66.65,90,423,10.1,3,class_1
1,1,42.7132,0,1,1,1,1,1.6,215,4.17,67,936,134.85,85,176,9.6,1,class_1
1,1,56.6297,0,1,0,1,1,0.9,360,3.65,72,3186,94.55,154,269,9.7,0,class_1
1,0,38.6201,0,1,1,1,1,1,309,3.66,67,1214,158.1,101,309,9.7,1,class_1
1,0,38.7707,0,1,1,1,1,0.7,274,3.66,108,1065,88.35,135,251,10.1,2,class_1
1,1,56.6954,0,1,0,1,1,0.5,223,3.7,39,884,75.95,104,231,9.6,1,class_1
1,1,36.9227,0,1,1,1,1,0.7,215,3.35,41,645,93,74,165,9.6,1,class_1
1,1,34.6092,0,1,0,0,1,3.3,302,3.41,51,310,83.7,44,95,11.5,0,class_1
1,0,50.1821,0,1,0,1,1,0.4,267,3.02,47,1001,133.3,87,265,10.6,1,class_1
1,0,42.6858,0,1,0,0,1,0.9,514,3.06,412,2622,105.4,87,284,9.8,0,class_1
1,0,60,0,1,1,1,1,0.7,442,3.65,47,620,272.8,154,378,11,0,class_1
0,0,65,0,1,0,0,2,1.4,288,3.04,73,657,210.8,153,331,12.1,1,class_1
1,1,54,0,1,1,1,1,0.7,317,4.03,108,3510,79.05,69,226,9.8,1,class_1
0,0,75,0,1,0,1,2,0.7,426,3.96,172,983,69.75,128,189,11.3,1,class_1
1,0,62,0,1,1,1,1,0.8,280,2.48,96,933,137,99,273,10,3,class_1
1,0,44,0,1,1,1,2,0.4,222,3.81,33,1664,127,91,226,10.5,2,class_1
0,1,64,0,1,1,1,1,1.1,426,3.69,97,955,52.7,231,139,10.5,1,class_1
1,1,40,0,1,1,1,1,0.6,288,4.04,57,3150,117,64,130,11.2,3,class_1
1,0,63,0,1,1,1,1,0.6,191,3.94,27,1050,272.8,133,234,11.5,1,class_1
1,1,34,0,1,1,1,1,1.8,288,3.24,121,671,83.7,113,252,18,2,class_1
1,0,49,0,1,0,1,1,1.2,1092,3.99,22,924,75,85,331,11.2,0,class_1
0,0,54,0,1,0,1,1,1,1092,3.6,47,1257,83,146,246,12.1,1,class_1
1,0,55,0,1,0,1,1,0.6,239,4.15,57,369,116.25,91,280,10.1,2,class_1
1,1,65,0,1,1,1,1,2.1,350,3.34,71,1132,49.6,242,155,10.1,0,class_1
0,0,56,0,1,0,1,1,1.8,372,3.64,38,933,105.4,177,141,10,2,class_1
1,0,60,1,1,0,1,1,0.6,336,4.38,69,1098,137,144,269,10.6,0,class_1
1,1,53,0,1,0,1,1,5.4,373,4.19,75,2716,120.9,231,141,11.2,1,class_1
1,1,50,0,1,1,1,1,0.9,304,4.01,412,1072,66.65,144,244,10.5,1,class_1
1,1,36,0,1,0,1,1,8.9,336,3.76,69,815,110,146,209,10.6,1,class_1
1,1,48,0,1,1,0,1,0.5,219,3.76,73,1212,66.65,95,388,10.1,1,class_1
0,1,51,0,1,1,1,1,3.4,372,3.92,172,1653,128.65,76,174,9.3,1,class_1
1,0,52,1,1,0,0,1,0.9,263,3.14,43,815,45,104,191,12.3,2,class_1
1,0,54,1,1,1,1,1,1.4,217,3.82,123,1112,127,59,249,10.3,2,class_1
1,0,53,0,1,0,1,1,0.6,426,4.19,50,640,113.15,130,330,9.9,0,class_1
1,0,62,0,1,0,1,1,1.3,393,3.4,96,1093,128,55,167,10.6,2,class_1
1,0,39,0,1,0,1,1,1.6,304,3.75,57,1132,83.7,140,145,10.4,1,class_1
1,0,58,0,1,1,1,1,3,1276,3.46,75,933,171,157,109,10.4,2,class_1
1,1,64,0,1,1,1,1,0.8,273,3.49,116,3336,91,90,314,10.3,1,class_1
1,1,46,0,1,1,1,1,0.8,317,2.89,96,834,75,99,419,10.9,2,class_1
1,1,49,0,0,1,1,1,18,426,3.04,33,1112,110,118,432,9.7,2,class_1
1,1,44,0,1,0,1,1,0.6,253,3.5,39,2115,127,144,150,9.9,2,class_1
1,0,63,0,1,1,1,1,0.9,318,3.58,63,933,196.85,133,224,10,0,class_1
1,0,64,0,1,0,0,1,1.1,321,3.49,108,884,133.3,59,166,9.8,1,class_1
1,0,37,0,1,0,1,1,0.6,253,3.55,33,924,71,153,248,10.3,2,class_1
1,0,62,0,1,1,1,1,0.7,317,3.29,121,1190,54.25,55,190,9.8,1,class_1
1,0,51,0,1,0,1,1,0.7,1000,3.1,100,1428,66.65,91,274,10.6,0,class_1
1,0,33,0,1,0,1,1,2.2,263,3.76,26,815,288,67,253,9.9,1,class_1
