@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
1.57,3147,0.49,1,1,1,3580,0,0,2,0.55,2,class_1
4.73,3501,0.47,2,1,0,4075,0,1,2,1.51,0,class_1
8.2,3105,0.14,1,1,1,7102,1,0,2,0.56,1,class_1
1.5,3575,0.15,2,0,0,7105,0,0,0,0.56,2,class_1
1.46,3473,0.43,1,1,0,6403,0,2,2,1.72,0,class_1
1.59,3150,0.56,0,0,0,4144,1,0,2,0.56,1,class_1
4.29,3553,0.19,1,1,1,4563,2,0,0,1.73,0,class_1
2.02,3397,0.13,0,0,1,7028,0,0,2,1.19,1,class_1
1.6,3342,0.5,1,1,1,3229,2,1,0,1.38,1,class_1
1.41,3165,0.19,1,0,0,4561,0,0,0,0.57,1,class_1
1.58,3314,0.52,1,1,0,3684,0,2,1,0.55,1,class_1
1.41,3133,0.39,1,1,0,6891,0,2,0,1.88,2,class_1
5.48,3070,0.49,2,1,1,6753,0,1,2,1.16,1,class_1
1.44,3144,0.13,0,1,0,6426,0,1,2,1.28,1,class_1
1.59,3134,0.14,1,0,0,3023,0,0,0,0.84,1,class_1
1.46,3615,0.43,2,0,1,3353,0,0,2,0.58,0,class_1
1.52,3113,0.31,2,0,1,5322,0,0,2,1.26,1,class_1
2.98,3183,0.14,1,1,1,3677,0,1,1,0.95,0,class_1
1.46,3478,0.14,2,0,0,6426,0,1,2,1.16,1,class_1
1.43,3075,0.46,2,0,0,3218,0,1,0,0.96,1,class_1
3.43,3562,0.48,1,0,0,5550,2,0,0,0.61,2,class_1
5.51,3594,0.5,1,0,1,4836,0,0,1,1.08,2,class_1
2.15,3474,0.13,0,1,1,4534,0,0,0,1.41,1,class_1
1.5,3072,0.14,0,0,0,4899,2,2,0,1.46,2,class_1
3.35,3082,0.4,1,0,1,6818,0,2,2,0.98,0,class_1
1.59,3593,0.5,1,0,1,6757,0,2,0,1.1,2,class_1
2.38,3122,0.24,1,0,1,4522,0,2,1,0.58,2,class_1
6.78,3559,0.52,2,0,1,6537,0,2,2,0.55,1,class_1
2.21,3500,0.52,0,0,1,3955,1,1,2,0.58,0,class_1
6.62,3462,0.4,2,0,1,3345,0,2,1,0.55,1,class_1
1.61,3088,0.4,0,0,0,4042,0,1,0,0.59,1,class_1
6.47,3131,0.51,1,0,1,3217,0,1,0,1.75,2,class_1
5.22,3373,0.36,2,1,0,7197,0,0,0,1.24,0,class_1
1.63,3123,0.37,1,1,1,6908,0,0,2,1.01,1,class_1
1.64,3570,0.14,2,0,0,7302,0,1,2,1.47,2,class_1
1.98,3462,0.48,2,1,1,7335,0,0,1,0.92,0,class_1
1.57,3252,0.49,1,0,1,7323,0,1,0,1.5,0,class_1
1.67,3073,0.3,1,0,0,6485,0,1,2,1.77,1,class_1
7.46,3477,0.46,1,1,0,7218,0,1,2,1.3,1,class_1
1.97,3519,0.49,2,0,0,6501,0,2,2,0.69,0,class_1
5.61,3487,0.6,0,0,0,3121,0,0,0,1.72,2,class_1
6.45,3475,0.43,0,0,0,6374,0,1,2,1.76,1,class_1
1.59,3504,0.13,0,1,1,7182,0,1,1,1.29,1,class_1
1.67,3101,0.24,0,0,1,6827,0,0,2,0.56,1,class_1
2.03,3098,0.25,1,0,1,6736,0,1,2,1.93,2,class_1
8.14,3093,0.31,0,0,1,6924,0,0,2,0.55,0,class_1
3.21,3489,0.14,0,0,0,6916,0,2,2,1.34,0,class_1
5.46,3135,0.39,1,0,0,5831,0,2,0,2.02,1,class_1
1.57,3072,0.39,1,1,0,6536,0,0,2,1.75,0,class_1
6.03,3265,0.13,1,1,1,4574,0,0,0,0.7,1,class_1
5.52,3586,0.28,0,0,0,7315,1,1,0,0.59,1,class_1
2.19,3572,0.13,1,0,1,7045,0,0,2,1.75,1,class_1
6.55,3528,0.48,1,1,1,3399,0,1,0,1.53,2,class_1
1.5,3138,0.43,2,0,1,7163,0,0,2,1.67,1,class_1
6.05,3137,0.32,1,1,0,3049,1,0,0,1.77,1,class_1
1.57,3096,0.47,1,0,0,7159,0,0,0,0.85,0,class_1
1.63,3143,0.4,0,0,0,6683,0,2,2,0.58,1,class_1
1.65,3145,0.14,0,1,1,3226,0,0,1,0.56,1,class_1
3.52,3377,0.52,0,0,1,4368,0,2,1,1.99,0,class_1
6.8,3480,0.41,0,0,1,6397,0,0,2,0.56,1,class_1
1.62,3070,0.54,1,0,0,3032,0,0,2,1.59,1,class_1
1.49,3498,0.56,0,1,1,3348,0,0,2,1.28,0,class_1
1.47,3548,0.4,2,0,1,6666,0,2,2,1.09,1,class_1
1.42,3605,0.46,0,1,0,6423,0,1,2,1.34,0,class_1
3.18,3112,0.14,0,1,0,4515,0,1,0,1.54,0,class_1
6.28,3570,0.43,1,1,0,5011,1,2,1,1.93,2,class_1
8.22,3487,0.57,1,0,0,3594,0,0,0,2.02,2,class_1
4.14,3365,0.48,0,1,0,3178,2,0,2,0.69,2,class_1
5.14,3486,0.53,2,0,1,3311,0,1,1,1.55,1,class_1
3.12,3468,0.54,2,0,0,6532,0,0,2,0.83,2,class_1
7.31,3075,0.42,0,0,1,6478,0,0,2,1.92,0,class_1
7.76,3146,0.14,1,1,0,6706,0,2,2,1.65,1,class_1
1.58,3475,0.53,0,0,1,3090,0,1,1,1.57,1,class_1
1.63,3609,0.15,1,1,0,4687,1,2,1,1.26,1,class_1
1.51,3424,0.14,0,0,0,3012,0,2,2,1.3,0,class_1
1.54,3090,0.51,1,0,0,6353,0,1,2,1.29,0,class_1
7.99,3079,0.5,1,1,0,6830,0,1,2,0.56,2,class_1
5.61,3083,0.49,0,0,1,3309,0,2,2,0.78,1,class_1
5.43,3394,0.59,2,0,0,6321,0,0,0,0.58,1,class_1
2.04,3216,0.45,1,1,0,4220,0,1,1,1.82,1,class_1
6.86,3469,0.25,1,0,0,5512,0,0,1,1.72,1,class_1
1.53,3280,0.13,1,1,0,6776,0,2,0,1.42,1,class_1
1.66,3434,0.13,2,0,1,6825,0,0,0,1.21,1,class_1
5.51,3473,0.3,2,0,0,6165,2,1,0,0.56,1,class_2
2.73,3386,0.4,0,0,0,5387,2,1,0,1.67,2,class_2
1.78,3221,0.52,0,1,0,3038,0,0,0,1.89,2,class_2
6.75,3213,0.53,1,1,0,3355,2,0,0,1.83,1,class_2
6.08,3105,0.47,2,0,0,3192,0,0,0,1.35,2,class_2
7.25,3125,0.41,2,0,0,6144,0,0,0,1.57,2,class_2
3.26,3117,0.13,1,1,0,5909,2,2,0,1.83,1,class_2
5.74,3115,0.65,2,1,1,3611,2,1,2,1.73,0,class_2
1.55,3466,0.62,0,0,0,4522,1,1,0,0.82,1,class_2
5.58,3242,0.14,0,1,0,4616,0,0,1,0.98,1,class_2
1.97,3147,0.52,2,1,0,3178,2,2,0,1.87,2,class_2
6.8,3423,0.44,1,1,0,2996,0,2,0,0.58,2,class_2
7.82,3485,0.66,2,0,0,4472,0,1,0,1.98,1,class_2
1.71,3450,0.49,0,0,0,5206,1,1,0,1.31,2,class_2
5.93,3479,0.56,0,0,0,7306,0,0,0,0.55,1,class_2
5.5,3146,0.13,1,1,1,5528,0,0,2,1.96,0,class_2
1.61,3128,0.45,2,1,0,5291,2,2,0,0.88,1,class_2
7.83,3133,0.18,2,1,1,3111,0,1,2,1.88,1,class_2
6.9,3137,0.48,2,1,0,3483,1,1,0,1.46,2,class_2
6.24,3131,0.48,1,1,0,4271,2,2,0,1.27,1,class_2
5.44,3138,0.56,1,0,1,6268,0,2,2,1.77,2,class_2
5.73,3117,0.52,1,1,0,4589,2,1,0,0.59,1,class_2
1.9,3361,0.61,0,0,0,4085,0,0,0,1.65,0,class_2
7.92,3120,0.14,2,0,0,7160,2,2,0,0.72,1,class_2
6,3103,0.48,0,1,0,4575,2,2,0,1.45,2,class_2
6.7,3443,0.43,1,1,0,6870,2,0,2,2.02,2,class_2
2.03,3117,0.14,2,1,0,6357,0,1,0,2.07,2,class_2
1.49,3146,0.53,2,0,0,4446,1,2,0,1.64,1,class_2
4.9,3145,0.49,2,1,0,3335,2,2,0,2.01,0,class_2
7.04,3470,0.63,2,0,0,5936,2,1,0,1.88,2,class_2
3.48,3142,0.14,2,1,0,4698,2,2,0,0.71,1,class_2
6.13,3361,0.66,0,1,0,7315,0,0,0,1.73,0,class_2
1.66,3142,0.44,2,1,0,3821,0,0,0,1.88,1,class_2
3.74,3115,0.46,1,1,0,6889,0,0,0,1.13,0,class_2
8.14,3146,0.52,1,1,0,7286,1,2,0,1.58,2,class_2
6.64,3142,0.53,2,0,0,7161,0,0,0,1.68,1,class_2
1.49,3131,0.65,2,1,0,3568,0,2,0,1.24,1,class_2
8.17,3335,0.17,0,1,0,3288,1,0,0,1.72,1,class_2
5.98,3134,0.46,2,0,0,4571,0,0,0,0.95,0,class_2
5.67,3263,0.57,0,1,0,3594,0,2,0,0.58,0,class_2
7.27,3382,0.57,0,1,0,7331,2,2,0,1.87,0,class_2
5.51,3409,0.13,0,0,0,3095,0,0,1,1.81,1,class_2
1.53,3398,0.63,1,0,1,7288,1,0,2,1.88,0,class_2
5.69,3147,0.52,1,1,0,3204,0,1,0,0.55,1,class_2
8.26,3151,0.5,1,1,0,4560,1,2,0,1.81,1,class_2
6.14,3149,0.43,1,1,1,7168,2,2,1,1.85,0,class_2
6,3151,0.51,2,1,0,4845,2,2,0,0.93,0,class_2
1.55,3281,0.37,0,0,0,5255,1,1,0,0.57,0,class_2
7.77,3143,0.14,1,0,0,7186,1,2,1,1.87,1,class_2
7.89,3589,0.6,2,1,0,3679,2,2,0,1.23,0,class_2
5.43,3136,0.2,2,1,1,7277,1,1,2,1.66,2,class_2
6.91,3120,0.14,2,0,1,4506,2,2,2,1.94,0,class_2
6.24,3274,0.39,0,0,0,4580,0,2,0,1.39,1,class_2
5.54,3120,0.37,2,0,0,7326,1,0,0,0.87,2,class_2
8.33,3413,0.37,0,0,0,7295,1,0,0,1.78,2,class_2
3.32,3138,0.31,2,0,0,7200,0,1,0,1.93,1,class_2
7.9,3467,0.47,2,1,0,3614,1,2,0,1.92,1,class_2
5.81,3148,0.46,0,1,1,4488,2,2,2,1.77,1,class_2
5.58,3487,0.13,0,0,0,4117,1,0,0,1.2,0,class_2
3.12,3576,0.48,0,1,0,7306,2,0,0,1.9,2,class_2
7.91,3131,0.51,2,0,1,7176,1,0,2,0.86,0,class_2
6.66,3136,0.13,2,0,0,7292,2,0,0,1.56,2,class_2
5.43,3148,0.43,2,1,0,7159,2,0,0,1.64,0,class_2
2.97,3463,0.4,0,1,0,3033,1,0,0,1.61,2,class_2
1.59,3125,0.56,2,0,0,7055,1,2,0,0.58,1,class_2
1.58,3146,0.53,1,1,1,5438,2,1,1,1.91,2,class_2
5.85,3140,0.13,2,0,0,4419,0,2,0,1.73,0,class_2
6.8,3147,0.42,2,0,0,4848,1,2,0,2.06,0,class_2
2.05,3148,0.53,2,1,0,4476,2,2,0,2.05,1,class_2
5.71,3118,0.52,1,1,0,7360,0,1,0,0.93,2,class_2
6.86,3122,0.59,2,1,0,4028,0,0,0,1.23,0,class_2
5.66,3129,0.51,1,0,0,4281,0,2,0,2.06,2,class_2
5.55,3411,0.13,0,1,0,6693,1,2,0,0.6,2,class_2
5.55,3325,0.39,0,1,0,7273,2,0,0,1.04,0,class_2
1.77,3131,0.51,2,1,0,7320,0,1,0,1.22,0,class_2
8.09,3480,0.55,2,1,0,4582,2,2,0,0.9,0,class_2
8.03,3143,0.25,1,0,0,3910,1,0,0,0.58,0,class_2
5.58,3383,0.14,0,1,0,7302,0,0,0,1.29,2,class_2
6.14,3119,0.13,2,0,0,4105,0,2,0,2.03,1,class_2
5.64,3121,0.5,2,1,0,6432,0,0,0,0.78,2,class_2
1.58,3124,0.24,2,1,1,3930,0,2,2,2.05,1,class_2
3.92,3126,0.14,2,0,0,4455,1,1,0,1.6,0,class_2
7.6,3115,0.14,2,1,1,3542,1,1,2,0.99,0,class_2
1.79,3149,0.5,2,0,0,5593,2,2,0,0.8,1,class_2
4.73,3146,0.13,2,0,1,3115,1,0,2,1.9,2,class_2
6.99,3126,0.56,2,1,0,4484,0,0,0,0.77,2,class_2
1.49,3120,0.16,2,0,0,4985,1,1,0,1.7,1,class_2
6.59,3149,0.14,0,1,0,3376,0,2,0,0.6,2,class_2
5.98,3465,0.51,0,1,0,4075,2,0,0,0.55,1,class_2
7.92,3121,0.13,2,1,0,7295,1,1,0,1.84,1,class_2
6.12,3332,0.53,0,0,0,3233,0,2,0,1.95,2,class_2
5.43,3127,0.57,2,1,0,7264,2,1,0,0.9,2,class_2
4.28,3142,0.25,1,1,0,6776,2,2,0,1.25,2,class_2
3.71,3151,0.48,2,1,0,4503,2,2,0,1.76,1,class_2
6.78,3131,0.39,2,1,0,3964,0,1,0,1.41,0,class_2
1.8,3141,0.51,2,1,0,4576,2,1,0,1.14,1,class_2
8.06,3134,0.53,1,0,0,4932,1,1,0,0.59,2,class_2
8.23,3130,0.34,1,0,0,4569,1,0,0,0.55,0,class_2
5.96,3144,0.26,2,0,0,6026,1,1,0,0.59,0,class_2
5.65,3121,0.46,1,0,0,4087,2,0,0,1.99,0,class_2
5.65,3198,0.19,0,0,0,4593,1,0,0,2,0,class_2
3.41,3072,0.6,2,0,1,4538,0,0,1,1.83,2,class_2
7.56,3474,0.26,0,0,0,6617,0,1,1,1.99,2,class_2
2.31,3076,0.14,0,0,0,7211,0,1,1,1.17,0,class_2
1.54,3273,0.31,0,1,1,5822,0,2,2,1.27,1,class_2
5.13,3103,0.65,0,0,1,6898,0,1,2,1.96,1,class_2
7.99,3079,0.54,0,0,0,3751,0,2,1,0.57,1,class_2
1.66,3077,0.14,0,1,0,3910,0,1,1,1.28,1,class_2
1.84,3103,0.51,1,1,0,4223,0,0,1,1.66,0,class_2
6.27,3112,0.27,0,1,0,7338,0,1,1,1.94,1,class_2
1.54,3463,0.5,0,1,1,6958,0,0,0,0.58,1,class_2
5.63,3462,0.14,2,0,1,7328,1,0,1,1.79,1,class_2
1.62,3306,0.52,2,0,1,7188,0,1,1,1.34,1,class_2
1.57,3086,0.54,1,1,0,4012,0,1,1,1.24,2,class_2
5.9,3625,0.3,0,0,0,6782,1,1,1,0.56,2,class_2
7.73,3072,0.59,2,1,1,7249,0,0,1,1.15,1,class_2
6.12,3149,0.46,2,0,0,6983,1,0,1,0.65,2,class_2
5.63,3071,0.14,2,0,1,7302,0,1,1,1.18,1,class_2
5.51,3111,0.26,0,0,0,7358,1,0,1,0.57,2,class_2
8,3380,0.14,0,0,0,6246,1,1,1,1.29,1,class_2
6.64,3085,0.42,0,0,0,6674,0,1,1,1.18,2,class_2
2.24,3464,0.47,1,1,1,5837,0,2,1,0.7,1,class_2
6.51,3483,0.42,0,1,1,7171,1,1,1,1.18,2,class_2
1.53,3451,0.54,2,0,0,4482,1,0,1,1.52,1,class_2
3.89,3178,0.56,2,1,0,7315,0,2,1,0.55,1,class_2
1.43,3418,0.42,2,0,1,7212,2,1,1,1.25,1,class_2
1.44,3126,0.48,1,0,0,4639,0,0,1,0.69,2,class_2
1.45,3087,0.39,2,1,0,4481,0,0,1,0.55,1,class_2
7.24,3174,0.42,0,0,1,3009,0,1,0,0.7,2,class_2
5.85,3486,0.57,2,1,1,7211,0,0,1,1.17,1,class_2
1.46,3560,0.13,1,1,1,3109,0,2,1,1.36,0,class_2
6.21,3468,0.36,2,1,1,4526,0,0,1,0.6,1,class_2
1.41,3072,0.29,0,0,1,3162,0,2,1,0.74,1,class_2
3.82,3598,0.46,0,1,1,6420,0,1,1,0.57,1,class_2
3.04,3148,0.48,2,1,0,7095,0,0,1,0.97,0,class_2
7.12,3502,0.14,0,0,1,5616,1,0,0,1.24,1,class_2
7.83,3107,0.13,0,1,1,3210,0,1,0,1.59,1,class_2
1.68,3073,0.13,0,1,1,4580,0,1,0,0.67,1,class_2
1.72,3473,0.24,2,0,0,3163,0,2,2,1.73,1,class_2
6.8,3086,0.47,0,0,0,7203,0,0,1,0.55,1,class_2
5.97,3072,0.49,2,0,1,7235,0,2,1,1.56,0,class_2
5.47,3149,0.49,0,0,0,7145,0,0,2,0.56,2,class_2
1.42,3087,0.53,1,0,1,5475,0,1,2,1.89,1,class_2
6.08,3089,0.23,1,0,1,7338,2,2,1,1.18,2,class_2
1.59,3207,0.44,2,0,1,3044,0,0,1,0.57,1,class_2
1.46,3102,0.51,1,0,0,6798,0,0,1,0.55,1,class_2
1.54,3352,0.49,0,1,1,3259,0,1,0,0.6,2,class_2
1.6,3086,0.53,2,0,1,7179,0,1,1,1.36,1,class_2
1.58,3540,0.53,1,0,0,7354,1,1,2,1.96,0,class_2
1.49,3086,0.31,2,1,1,6347,0,2,1,0.55,1,class_2
5.42,3071,0.4,2,1,1,4563,2,1,1,1.17,0,class_2
2.11,3468,0.63,2,0,0,4547,0,1,1,1.67,2,class_2
4.16,3092,0.48,2,0,1,5612,0,1,2,1.28,0,class_2
1.82,3352,0.52,2,1,1,3778,0,0,0,1.12,0,class_3
7.48,3074,0.45,2,1,1,7250,0,2,1,2.06,0,class_3
7.47,3083,0.53,0,0,0,4827,0,0,0,0.56,1,class_3
6.94,3082,0.4,1,1,1,3421,0,2,2,1.84,1,class_3
6.82,3467,0.14,2,0,1,4584,0,1,2,1.4,2,class_3
6.96,3481,0.14,1,0,0,3272,0,1,0,1.1,0,class_3
1.5,3542,0.49,0,1,1,3791,0,0,2,0.56,0,class_3
3.84,3072,0.54,1,1,0,4474,0,2,0,1.2,2,class_3
2.28,3113,0.13,2,0,0,4218,2,0,0,0.56,0,class_3
1.45,3479,0.35,2,0,0,4184,1,1,0,1.82,1,class_3
5.6,3482,0.51,1,1,0,4492,0,2,0,1.71,1,class_3
1.67,3483,0.46,0,0,1,7174,0,1,2,1.15,1,class_3
3.75,3145,0.44,2,1,0,3382,0,1,0,0.77,0,class_3
7.16,3583,0.54,0,1,1,6555,0,2,0,0.55,0,class_3
5.62,3190,0.17,1,0,0,4497,0,2,0,0.55,1,class_3
5.43,3087,0.14,0,1,0,7233,0,2,2,1.38,1,class_3
8.15,3083,0.5,2,0,1,7295,0,2,0,0.57,1,class_3
2.15,3070,0.51,1,0,0,6647,2,0,0,0.56,1,class_3
1.61,3143,0.53,1,0,0,6103,0,1,0,1.56,1,class_3
1.95,3124,0.13,1,0,0,7355,0,1,1,1.27,2,class_3
1.66,3469,0.2,2,0,1,4490,0,2,2,0.56,0,class_3
1.42,3508,0.66,2,0,1,6586,0,2,1,1.2,1,class_3
7.29,3490,0.13,1,0,0,4120,0,2,0,1.96,1,class_3
1.55,3093,0.56,0,1,0,4553,0,1,0,1.13,1,class_3
1.63,3484,0.46,2,1,0,3584,1,2,1,1.79,1,class_3
6.1,3092,0.13,0,0,0,4563,0,0,1,0.55,1,class_3
6.02,3478,0.18,1,0,0,4756,0,1,0,1.92,1,class_3
7.79,3473,0.22,1,0,1,3562,0,1,1,1.19,1,class_3
1.56,3102,0.52,2,1,0,3447,0,0,2,1.24,2,class_3
5.55,3116,0.14,1,0,0,7161,1,1,1,1.47,1,class_3
8.3,3239,0.46,0,0,0,3681,0,0,0,0.71,2,class_3
5.71,3097,0.21,0,1,0,6866,0,1,0,1.94,2,class_3
1.89,3085,0.53,2,0,1,3724,0,2,0,1.54,2,class_3
7.61,3081,0.14,0,1,1,3246,0,1,2,1.4,1,class_3
1.74,3424,0.52,2,1,0,4628,0,0,0,0.56,2,class_3
8.01,3497,0.14,1,0,0,3179,1,1,1,0.79,2,class_3
7.53,3137,0.13,0,1,1,7336,1,1,2,0.63,0,class_3
5.53,3465,0.13,1,0,0,3383,1,0,2,1.11,2,class_3
2.26,3472,0.14,0,0,0,3832,1,1,1,0.95,1,class_3
6.84,3144,0.15,0,0,0,4498,0,1,2,1.82,2,class_3
1.61,3481,0.42,0,0,1,4893,0,2,1,0.66,1,class_3
5.56,3591,0.47,0,1,0,5296,0,0,0,0.55,2,class_3
1.43,3069,0.13,0,0,1,3608,0,2,0,0.73,0,class_3
1.48,3070,0.64,1,1,0,4503,2,1,2,0.8,1,class_3
6.97,3092,0.13,1,1,0,4666,1,1,0,1.61,2,class_3
1.47,3099,0.13,1,1,1,7184,0,0,2,1.56,1,class_3
1.48,3519,0.65,0,1,0,4332,0,1,2,1.25,2,class_3
1.54,3077,0.51,1,1,1,6709,0,1,2,1.6,1,class_3
1.61,3476,0.13,2,1,0,3879,0,1,0,1.05,1,class_3
1.65,3482,0.52,1,1,1,3531,0,2,2,0.55,2,class_3
6.84,3074,0.51,0,0,1,4578,0,0,1,1.26,2,class_3
1.78,3611,0.55,0,0,0,3366,0,0,0,0.84,1,class_3
1.44,3157,0.48,0,1,0,3425,0,0,2,0.98,1,class_3
4.23,3490,0.52,0,0,0,3934,0,2,0,2.01,0,class_3
1.57,3075,0.13,2,0,0,7160,0,1,2,1.29,0,class_3
2.23,3143,0.33,0,0,0,7322,0,1,0,1.51,1,class_3
2.11,3106,0.52,0,0,0,4508,0,0,0,0.55,2,class_3
1.48,3487,0.14,0,0,0,7290,0,0,0,2.05,1,class_3
6.3,3487,0.14,2,0,1,4514,1,1,2,1.45,1,class_3
1.62,3071,0.13,2,1,0,6447,0,1,0,0.94,2,class_3
4.01,3481,0.52,0,1,0,7299,1,1,2,1.61,1,class_3
6.3,3130,0.14,1,1,0,5681,0,1,0,1.23,1,class_3
1.8,3132,0.51,1,1,1,3045,0,1,2,1.42,0,class_3
2.33,3501,0.46,1,1,0,7165,0,0,0,0.55,0,class_3
1.88,3147,0.13,1,0,0,3109,0,1,0,1.28,1,class_3
1.47,3084,0.14,2,0,0,5128,0,1,0,1.42,1,class_3
6.47,3118,0.31,1,0,0,3055,0,1,0,1.95,0,class_3
7.2,3267,0.61,0,1,0,7190,1,0,1,0.56,1,class_3
1.91,3114,0.14,2,0,1,4561,0,0,2,0.56,0,class_3
1.59,3489,0.52,1,0,0,6123,0,0,0,0.6,1,class_3
5.61,3170,0.13,0,0,0,3305,0,0,2,1.99,1,class_3
1.63,3322,0.44,2,1,1,6848,0,1,1,1.23,0,class_3
7.84,3069,0.53,0,0,0,6849,0,1,0,1.36,2,class_3
7,3587,0.49,0,1,1,4199,0,1,2,1.21,1,class_3
5.64,3483,0.27,1,1,0,4501,0,0,0,0.56,1,class_3
1.66,3147,0.54,1,0,0,6451,1,0,1,1.51,2,class_3
1.51,3128,0.13,1,1,0,5703,0,1,1,1.57,1,class_3
1.78,3476,0.13,2,1,1,3025,0,0,0,1.15,2,class_3
4.25,3472,0.42,1,1,1,3657,0,0,1,0.56,0,class_3
7.88,3146,0.53,1,1,0,5084,0,0,0,0.67,1,class_3
1.99,3079,0.65,2,0,1,5535,0,0,0,0.56,1,class_3
1.59,3472,0.35,0,0,0,7267,0,1,2,0.55,1,class_3
2.22,3250,0.25,2,1,0,4027,0,1,2,1.98,1,class_3
6.8,3134,0.48,1,1,0,3412,0,1,0,1.54,1,class_3
5.55,3140,0.41,1,1,1,4888,0,1,1,0.56,1,class_3
5.61,3149,0.31,0,0,0,7318,0,0,1,1.62,1,class_3
5.48,3618,0.53,1,1,0,3976,0,2,0,1.83,1,class_3
2.21,3074,0.53,0,0,0,5784,1,1,0,1.67,1,class_3
1.48,3481,0.13,0,0,0,3364,0,2,0,1.87,1,class_3
6.73,3477,0.58,0,0,0,7289,0,1,0,0.57,1,class_3
7.59,3267,0.37,2,1,0,7178,0,2,0,0.59,2,class_3
1.93,3081,0.2,0,1,0,4340,2,2,0,1.2,0,class_3
1.52,3364,0.48,0,0,0,3823,0,2,0,1.03,0,class_3
1.56,3079,0.64,2,0,0,6334,2,0,0,1.96,2,class_3
1.45,3124,0.48,0,0,1,5581,0,0,0,0.98,1,class_3
1.69,3585,0.54,0,0,1,5408,0,0,0,1.57,1,class_3
5.65,3460,0.55,2,1,0,4755,1,1,0,1.77,1,class_3
6.22,3467,0.49,1,1,0,5782,0,1,0,1.39,1,class_3
6.21,3106,0.5,1,0,1,5421,0,1,2,0.59,1,class_3
3.93,3482,0.13,1,1,0,4218,0,1,0,1.16,0,class_3
1.9,3084,0.52,0,1,0,4593,0,1,0,1.51,1,class_3
1.63,3482,0.65,0,0,0,7173,0,1,2,1.77,0,class_3
1.58,3071,0.13,0,1,0,7218,0,1,0,1.92,1,class_3
2.41,3077,0.37,2,1,0,3536,0,1,2,0.6,0,class_3
1.45,3106,0.43,0,1,0,4485,0,0,1,1.16,0,class_3
1.42,3071,0.14,1,0,0,7237,2,0,0,0.74,0,class_3
5.44,3572,0.15,0,1,1,7022,0,2,1,1.76,1,class_3
5.56,3146,0.53,1,0,0,6601,0,0,0,1.42,1,class_3
7.08,3129,0.13,2,1,0,6406,0,2,1,1.42,1,class_3
6.74,3130,0.52,1,0,0,7045,1,0,0,0.55,2,class_3
6.84,3081,0.27,2,0,1,7362,0,1,0,0.55,0,class_3
1.56,3489,0.13,0,1,1,5435,0,2,1,0.56,1,class_3
8.19,3130,0.53,1,1,0,5791,0,2,1,1.63,1,class_3
2.09,3558,0.53,0,0,0,7247,0,2,0,1.83,1,class_3
2.05,3069,0.14,0,0,0,4548,0,1,0,1.28,1,class_3
1.7,3511,0.46,2,1,0,4512,2,0,2,0.56,1,class_3
7.95,3128,0.52,0,0,0,4449,0,1,0,1.35,1,class_3
6.26,3111,0.49,0,0,0,3830,0,1,2,1.41,1,class_3
5.55,3151,0.47,1,0,0,3275,0,1,2,0.6,1,class_3
5.8,3206,0.29,2,0,0,4587,2,0,2,0.56,1,class_3
1.92,3270,0.13,0,0,0,4035,0,2,0,1.33,1,class_3
1.73,3122,0.63,2,0,0,6732,0,2,1,1.16,1,class_3
7.66,3078,0.13,1,1,0,4563,0,1,2,0.96,2,class_3
1.46,3467,0.4,0,0,0,3525,0,0,1,2.03,1,class_3
5.43,3124,0.38,0,1,0,7341,0,0,1,0.6,1,class_3
1.7,3073,0.25,1,0,0,3087,0,1,0,0.55,1,class_3
1.46,3478,0.31,1,1,1,4373,0,0,2,1.52,1,class_3
1.57,3103,0.63,0,1,1,3347,0,1,2,1.01,1,class_3
1.73,3476,0.34,0,1,0,7189,0,0,0,0.59,2,class_3
2.24,3513,0.36,2,1,0,7183,0,1,2,0.6,2,class_3
1.58,3469,0.38,1,1,0,3010,0,2,2,0.55,1,class_3
7.11,3483,0.14,1,1,1,4185,1,2,2,0.58,0,class_3
5.56,3411,0.21,0,0,1,5734,0,0,1,1.12,1,class_3
1.9,3252,0.53,0,0,0,3238,0,1,2,0.8,2,class_3
1.6,3470,0.22,2,1,1,4207,0,1,2,1.92,1,class_3
5.52,3092,0.51,0,1,1,4472,0,0,2,0.56,1,class_3
3.25,3476,0.39,1,0,0,4480,0,0,0,0.58,2,class_3
1.48,3198,0.49,1,1,0,4139,0,0,0,1.17,0,class_3
6.71,3557,0.13,1,0,0,3590,1,1,2,0.6,0,class_3
5.63,3086,0.52,0,1,0,3125,0,0,0,1.95,1,class_3
5.52,3478,0.44,1,1,0,3783,0,0,2,0.56,1,class_3
3.55,3487,0.53,2,1,1,3244,0,0,0,1.89,2,class_3
4.78,3244,0.13,1,1,0,7338,0,0,0,0.56,0,class_3
2.11,3242,0.42,0,1,0,3241,1,0,2,0.55,2,class_3
1.59,3416,0.58,1,0,0,7238,0,0,2,1.73,1,class_3
6.3,3136,0.17,2,0,0,7242,0,2,2,0.56,0,class_3
1.46,3076,0.41,0,0,0,7339,0,1,1,0.69,1,class_3
2.22,3119,0.13,2,0,0,3255,0,1,0,1.25,1,class_3
