@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute class {class_0,class_1}

@data
2,2,2,0,0,2,class_0
2,2,2,0,1,0,class_0
2,2,2,0,1,1,class_0
2,2,2,0,1,2,class_0
2,2,2,0,2,0,class_0
2,2,2,0,2,1,class_0
2,2,2,0,2,2,class_0
2,2,2,1,0,0,class_0
2,2,2,1,1,0,class_0
2,2,2,1,2,0,class_0
2,2,2,2,0,0,class_0
2,2,2,2,1,0,class_0
2,2,2,2,2,0,class_0
2,2,3,0,0,0,class_0
2,2,3,0,0,1,class_0
2,2,3,0,0,2,class_0
2,2,3,0,1,0,class_0
2,2,3,0,1,1,class_0
2,2,3,0,1,2,class_0
2,2,3,0,2,0,class_0
2,2,3,0,2,1,class_0
2,2,3,0,2,2,class_0
2,2,3,1,0,0,class_0
2,2,3,1,1,0,class_0
2,2,3,1,2,0,class_0
2,2,3,2,0,0,class_0
2,2,3,2,1,0,class_0
2,2,3,2,2,0,class_0
2,3,0,0,0,0,class_0
2,3,0,0,0,1,class_0
2,3,0,0,0,2,class_0
2,3,0,0,1,0,class_0
2,3,0,0,1,1,class_0
2,3,0,0,1,2,class_0
2,3,0,0,2,0,class_0
2,3,0,0,2,1,class_0
2,3,0,0,2,2,class_0
2,3,0,1,0,0,class_0
2,3,0,1,1,0,class_0
2,3,0,1,2,0,class_0
2,3,0,2,0,0,class_0
2,3,0,2,0,1,class_0
2,3,0,2,0,2,class_0
2,3,0,2,1,0,class_0
2,3,0,2,2,0,class_0
2,3,1,0,0,0,class_0
2,3,1,0,0,1,class_0
2,3,1,0,0,2,class_0
2,3,1,0,1,0,class_0
2,3,1,0,1,1,class_0
2,3,1,0,1,2,class_0
2,3,1,0,2,0,class_0
2,3,1,0,2,1,class_0
2,3,1,0,2,2,class_0
2,3,1,1,0,0,class_0
2,3,1,1,1,0,class_0
2,3,1,1,2,0,class_0
2,3,1,2,0,0,class_0
2,3,1,2,1,0,class_0
2,3,1,2,2,0,class_0
2,3,2,0,0,0,class_0
2,3,2,0,0,1,class_0
2,3,2,0,0,2,class_0
2,3,2,0,1,0,class_0
2,3,2,0,1,1,class_0
2,3,2,0,1,2,class_0
2,3,2,0,2,0,class_0
2,3,2,0,2,1,class_0
2,3,2,0,2,2,class_0
2,3,2,1,0,0,class_0
2,3,2,1,1,0,class_0
2,3,2,1,2,0,class_0
2,3,2,2,0,0,class_0
2,3,2,2,1,0,class_0
2,3,2,2,2,0,class_0
2,3,3,0,0,0,class_0
2,3,3,0,0,1,class_0
2,3,3,0,0,2,class_0
2,3,3,0,1,0,class_0
2,3,3,0,1,1,class_0
2,3,3,0,1,2,class_0
2,3,3,0,2,0,class_0
2,3,3,0,2,1,class_0
2,3,3,0,2,2,class_0
2,3,3,1,0,0,class_0
2,3,3,1,1,0,class_0
2,3,3,1,2,0,class_0
2,3,3,2,0,0,class_0
2,3,3,2,1,0,class_0
2,3,3,2,2,0,class_0
3,0,0,0,0,0,class_0
3,0,0,0,0,1,class_0
3,0,0,0,0,2,class_0
3,0,0,0,1,0,class_0
3,0,0,0,1,1,class_0
3,0,0,0,1,2,class_0
3,0,0,0,2,0,class_0
3,0,0,0,2,1,class_0
3,0,0,0,2,2,class_0
3,0,0,1,0,0,class_0
3,0,0,1,0,1,class_0
3,0,0,1,1,0,class_0
3,0,0,1,1,1,class_0
3,0,0,1,2,0,class_0
3,0,0,2,0,0,class_0
3,0,0,2,0,1,class_0
3,0,0,2,0,2,class_0
3,0,0,2,1,0,class_0
3,0,0,2,1,1,class_0
3,0,0,2,2,0,class_0
3,0,1,0,0,0,class_0
3,0,1,0,0,1,class_0
3,0,1,0,0,2,class_0
3,0,1,0,1,0,class_0
3,0,1,0,1,1,class_0
3,0,1,0,1,2,class_0
3,0,1,0,2,0,class_0
3,0,1,0,2,1,class_0
3,0,1,0,2,2,class_0
3,0,1,1,0,0,class_0
3,0,1,1,0,1,class_0
3,0,1,1,1,0,class_0
3,0,1,1,1,1,class_0
3,0,1,1,2,0,class_0
3,0,1,2,0,0,class_0
3,0,1,2,0,1,class_0
3,0,1,2,1,0,class_0
3,0,1,2,2,0,class_0
3,0,2,0,0,0,class_0
3,0,2,0,0,1,class_0
3,0,2,0,0,2,class_0
3,0,2,0,1,0,class_0
3,0,2,0,1,1,class_0
3,0,2,0,1,2,class_0
3,0,2,0,2,0,class_0
3,0,2,0,2,1,class_0
3,0,2,0,2,2,class_0
3,0,2,1,0,0,class_0
3,0,2,1,0,1,class_0
3,0,2,1,1,0,class_0
3,0,2,1,2,0,class_0
3,0,2,2,0,0,class_0
3,0,2,2,0,1,class_0
3,0,2,2,1,0,class_0
3,0,2,2,2,0,class_0
3,0,3,0,0,0,class_0
3,0,3,0,0,1,class_0
3,0,3,0,0,2,class_0
3,0,3,0,1,0,class_0
3,0,3,0,1,1,class_0
3,0,3,0,1,2,class_0
3,0,3,0,2,0,class_0
3,0,3,0,2,1,class_0
3,0,3,0,2,2,class_0
3,0,3,1,0,0,class_0
3,0,3,1,0,1,class_0
3,0,3,1,1,0,class_0
3,0,3,1,2,0,class_0
3,0,3,2,0,0,class_0
3,0,3,2,0,1,class_0
3,0,3,2,1,0,class_0
3,0,3,2,2,0,class_0
3,1,0,0,0,0,class_0
3,1,0,0,0,1,class_0
3,1,0,0,0,2,class_0
3,1,0,0,1,0,class_0
3,1,0,0,1,1,class_0
3,1,0,0,1,2,class_0
3,1,0,0,2,0,class_0
3,1,0,0,2,1,class_0
3,1,0,0,2,2,class_0
3,1,0,1,0,0,class_0
3,1,0,1,1,0,class_0
3,1,0,1,2,0,class_0
3,1,0,2,0,0,class_0
3,1,0,2,0,1,class_0
3,1,0,2,0,2,class_0
3,1,0,2,1,0,class_0
3,1,0,2,2,0,class_0
3,1,1,0,0,0,class_0
3,1,1,0,0,1,class_0
3,1,1,0,0,2,class_0
3,1,1,0,1,0,class_0
3,1,1,0,1,1,class_0
3,1,1,0,1,2,class_0
3,1,1,0,2,0,class_0
3,1,1,0,2,1,class_0
3,1,1,0,2,2,class_0
3,1,1,1,0,0,class_0
3,1,1,1,1,0,class_0
3,1,1,1,2,0,class_0
3,1,1,2,0,0,class_0
3,1,1,2,1,0,class_0
3,1,1,2,2,0,class_0
3,1,2,0,0,0,class_0
3,1,2,0,0,1,class_0
3,1,2,0,0,2,class_0
3,1,2,0,1,0,class_0
3,1,2,0,1,1,class_0
3,1,2,0,1,2,class_0
3,1,2,0,2,0,class_0
3,1,2,0,2,1,class_0
3,1,2,0,2,2,class_0
3,1,2,1,0,0,class_0
3,1,2,1,1,0,class_0
3,1,2,1,2,0,class_0
3,1,2,2,0,0,class_0
3,1,2,2,1,0,class_0
3,1,2,2,2,0,class_0
3,1,3,0,0,0,class_0
3,1,3,0,0,1,class_0
3,1,3,0,0,2,class_0
3,1,3,0,1,0,class_0
3,1,3,0,1,1,class_0
3,1,3,0,1,2,class_0
3,1,3,0,2,0,class_0
3,1,3,0,2,1,class_0
3,1,3,0,2,2,class_0
3,1,3,1,0,0,class_0
3,1,3,1,1,0,class_0
3,1,3,1,2,0,class_0
3,1,3,2,0,0,class_0
3,1,3,2,1,0,class_0
3,1,3,2,2,0,class_0
3,2,0,0,0,0,class_0
3,2,0,0,0,1,class_0
3,2,0,0,0,2,class_0
3,2,0,0,1,0,class_0
3,2,0,0,1,1,class_0
3,2,0,0,1,2,class_0
3,2,0,0,2,0,class_0
3,2,0,0,2,1,class_0
3,2,0,0,2,2,class_0
3,2,0,1,0,0,class_0
3,2,0,1,1,0,class_0
3,2,0,1,2,0,class_0
3,2,0,2,0,0,class_0
3,2,0,2,0,1,class_0
3,2,0,2,0,2,class_0
3,2,0,2,1,0,class_0
3,2,0,2,2,0,class_0
3,2,1,0,0,0,class_0
3,2,1,0,0,1,class_0
3,2,1,0,0,2,class_0
3,2,1,0,1,0,class_0
3,2,1,0,1,1,class_0
3,2,1,0,1,2,class_0
3,2,1,0,2,0,class_0
3,2,1,0,2,1,class_0
3,2,1,0,2,2,class_0
3,2,1,1,0,0,class_0
3,2,1,1,1,0,class_0
3,2,1,1,2,0,class_0
3,2,1,2,0,0,class_0
3,2,1,2,1,0,class_0
3,2,1,2,2,0,class_0
3,2,2,0,0,0,class_0
3,2,2,0,0,1,class_0
3,2,2,0,0,2,class_0
3,2,2,0,1,0,class_0
3,2,2,0,1,1,class_0
3,2,2,0,1,2,class_0
3,2,2,0,2,0,class_0
3,2,2,0,2,1,class_0
3,2,2,0,2,2,class_0
3,2,2,1,0,0,class_0
3,2,2,1,1,0,class_0
3,2,2,1,2,0,class_0
3,2,2,2,0,0,class_0
3,2,2,2,1,0,class_0
3,2,2,2,2,0,class_0
3,2,3,0,0,0,class_0
3,2,3,0,0,1,class_0
3,2,3,0,0,2,class_0
3,2,3,0,1,0,class_0
3,2,3,0,1,1,class_0
3,2,3,0,1,2,class_0
3,2,3,0,2,0,class_0
3,2,3,0,2,1,class_0
3,2,3,0,2,2,class_0
3,2,3,1,0,0,class_0
3,2,3,1,1,0,class_0
3,2,3,1,2,0,class_0
3,2,3,2,0,0,class_0
3,2,3,2,1,0,class_0
3,2,3,2,2,0,class_0
3,3,0,0,0,0,class_0
3,3,0,0,0,1,class_0
3,3,0,0,0,2,class_0
3,3,0,0,1,0,class_0
3,3,0,0,1,1,class_0
3,3,0,0,1,2,class_0
3,3,0,0,2,0,class_0
3,3,0,0,2,1,class_0
3,3,0,0,2,2,class_0
3,3,0,1,0,0,class_0
3,3,0,1,1,0,class_0
3,3,0,1,2,0,class_0
3,3,0,2,0,0,class_0
3,3,0,2,0,1,class_0
3,3,0,2,0,2,class_0
3,3,0,2,1,0,class_0
3,3,0,2,2,0,class_0
3,3,1,0,0,0,class_0
3,3,1,0,0,1,class_0
3,3,1,0,0,2,class_0
3,3,1,0,1,0,class_0
3,3,1,0,1,1,class_0
3,3,1,0,1,2,class_0
3,3,1,0,2,0,class_0
3,3,1,0,2,1,class_0
3,3,1,0,2,2,class_0
3,3,1,1,0,0,class_0
3,3,1,1,1,0,class_0
3,3,1,1,2,0,class_0
3,3,1,2,0,0,class_0
3,3,1,2,1,0,class_0
3,3,1,2,2,0,class_0
3,3,2,0,0,0,class_0
3,3,2,0,0,1,class_0
3,3,2,0,0,2,class_0
3,3,2,0,1,0,class_0
3,3,2,0,1,1,class_0
3,3,2,0,1,2,class_0
3,3,2,0,2,0,class_0
3,3,2,0,2,1,class_0
3,3,2,0,2,2,class_0
3,3,2,1,0,0,class_0
3,3,2,1,1,0,class_0
3,3,2,1,2,0,class_0
3,3,2,2,0,0,class_0
3,3,2,2,1,0,class_0
3,3,2,2,2,0,class_0
3,3,3,0,0,0,class_0
3,3,3,0,0,1,class_0
3,3,3,0,0,2,class_0
3,3,3,0,1,0,class_0
3,3,3,0,1,1,class_0
3,3,3,0,1,2,class_0
3,3,3,0,2,0,class_0
3,3,3,0,2,1,class_0
3,3,3,0,2,2,class_0
3,3,3,1,0,0,class_0
3,3,3,1,1,0,class_0
3,3,3,1,2,0,class_0
3,3,3,2,0,0,class_0
3,3,3,2,1,0,class_0
3,3,3,2,2,0,class_0
0,2,0,1,0,2,class_1
0,2,0,1,1,2,class_1
0,2,0,1,2,1,class_1
0,2,0,1,2,2,class_1
0,2,0,2,1,2,class_1
0,2,0,2,2,1,class_1
0,2,0,2,2,2,class_1
0,2,1,1,0,2,class_1
0,2,1,1,1,2,class_1
0,2,1,1,2,1,class_1
0,2,1,1,2,2,class_1
0,2,1,2,0,2,class_1
0,2,1,2,1,1,class_1
0,2,1,2,1,2,class_1
0,2,1,2,2,1,class_1
0,2,1,2,2,2,class_1
0,2,2,1,0,2,class_1
0,2,2,1,1,1,class_1
0,2,2,1,1,2,class_1
0,2,2,1,2,1,class_1
0,2,2,1,2,2,class_1
0,2,2,2,0,2,class_1
0,2,2,2,1,1,class_1
0,2,2,2,1,2,class_1
0,2,2,2,2,1,class_1
0,2,2,2,2,2,class_1
0,2,3,1,0,2,class_1
0,2,3,1,1,1,class_1
0,2,3,1,1,2,class_1
0,2,3,1,2,1,class_1
0,2,3,1,2,2,class_1
0,2,3,2,0,2,class_1
0,2,3,2,1,1,class_1
0,2,3,2,1,2,class_1
0,2,3,2,2,1,class_1
0,2,3,2,2,2,class_1
0,3,0,1,0,2,class_1
0,3,0,1,1,2,class_1
0,3,0,1,2,1,class_1
0,3,0,1,2,2,class_1
0,3,0,2,1,2,class_1
0,3,0,2,2,1,class_1
0,3,0,2,2,2,class_1
0,3,1,1,0,2,class_1
0,3,1,1,1,2,class_1
0,3,1,1,2,1,class_1
0,3,1,1,2,2,class_1
0,3,1,2,0,2,class_1
0,3,1,2,1,1,class_1
0,3,1,2,1,2,class_1
0,3,1,2,2,1,class_1
0,3,1,2,2,2,class_1
0,3,2,1,0,2,class_1
0,3,2,1,1,1,class_1
0,3,2,1,1,2,class_1
0,3,2,1,2,1,class_1
0,3,2,1,2,2,class_1
0,3,2,2,0,2,class_1
0,3,2,2,1,1,class_1
0,3,2,2,1,2,class_1
0,3,2,2,2,1,class_1
0,3,2,2,2,2,class_1
0,3,3,1,0,2,class_1
0,3,3,1,1,1,class_1
0,3,3,1,1,2,class_1
0,3,3,1,2,1,class_1
0,3,3,1,2,2,class_1
0,3,3,2,0,2,class_1
0,3,3,2,1,1,class_1
0,3,3,2,1,2,class_1
0,3,3,2,2,1,class_1
0,3,3,2,2,2,class_1
1,1,0,1,0,2,class_1
1,1,0,1,1,2,class_1
1,1,0,1,2,1,class_1
1,1,0,1,2,2,class_1
1,1,0,2,1,2,class_1
1,1,0,2,2,1,class_1
1,1,0,2,2,2,class_1
1,1,1,1,0,2,class_1
1,1,1,1,1,2,class_1
1,1,1,1,2,1,class_1
1,1,1,1,2,2,class_1
1,1,1,2,0,2,class_1
1,1,1,2,1,1,class_1
1,1,1,2,1,2,class_1
1,1,1,2,2,1,class_1
1,1,1,2,2,2,class_1
1,1,2,1,0,2,class_1
1,1,2,1,1,1,class_1
1,1,2,1,1,2,class_1
1,1,2,1,2,1,class_1
1,1,2,1,2,2,class_1
1,1,2,2,0,2,class_1
1,1,2,2,1,1,class_1
1,1,2,2,1,2,class_1
1,1,2,2,2,1,class_1
1,1,2,2,2,2,class_1
1,1,3,1,0,2,class_1
1,1,3,1,1,1,class_1
1,1,3,1,1,2,class_1
1,1,3,1,2,1,class_1
1,1,3,1,2,2,class_1
1,1,3,2,0,2,class_1
1,1,3,2,1,1,class_1
1,1,3,2,1,2,class_1
1,1,3,2,2,1,class_1
1,1,3,2,2,2,class_1
1,2,0,1,0,2,class_1
1,2,0,1,1,2,class_1
1,2,0,1,2,1,class_1
1,2,0,1,2,2,class_1
1,2,0,2,1,2,class_1
1,2,0,2,2,1,class_1
1,2,0,2,2,2,class_1
1,2,1,1,0,2,class_1
1,2,1,1,1,2,class_1
1,2,1,1,2,1,class_1
1,2,1,1,2,2,class_1
1,2,1,2,0,2,class_1
1,2,1,2,1,1,class_1
1,2,1,2,1,2,class_1
1,2,1,2,2,1,class_1
1,2,1,2,2,2,class_1
1,2,2,1,0,2,class_1
1,2,2,1,1,1,class_1
1,2,2,1,1,2,class_1
1,2,2,1,2,1,class_1
1,2,2,1,2,2,class_1
1,2,2,2,0,2,class_1
1,2,2,2,1,1,class_1
1,2,2,2,1,2,class_1
1,2,2,2,2,1,class_1
1,2,2,2,2,2,class_1
1,2,3,1,0,2,class_1
1,2,3,1,1,1,class_1
1,2,3,1,1,2,class_1
1,2,3,1,2,1,class_1
1,2,3,1,2,2,class_1
1,2,3,2,0,2,class_1
1,2,3,2,1,1,class_1
1,2,3,2,1,2,class_1
1,2,3,2,2,1,class_1
1,2,3,2,2,2,class_1
1,3,0,1,0,2,class_1
1,3,0,1,1,2,class_1
1,3,0,1,2,1,class_1
1,3,0,1,2,2,class_1
1,3,0,2,1,2,class_1
1,3,0,2,2,1,class_1
1,3,0,2,2,2,class_1
1,3,1,1,0,2,class_1
1,3,1,1,1,2,class_1
1,3,1,1,2,1,class_1
1,3,1,1,2,2,class_1
1,3,1,2,0,2,class_1
1,3,1,2,1,1,class_1
1,3,1,2,1,2,class_1
1,3,1,2,2,1,class_1
1,3,1,2,2,2,class_1
1,3,2,1,0,2,class_1
1,3,2,1,1,1,class_1
1,3,2,1,1,2,class_1
1,3,2,1,2,1,class_1
1,3,2,1,2,2,class_1
1,3,2,2,0,2,class_1
1,3,2,2,1,1,class_1
1,3,2,2,1,2,class_1
1,3,2,2,2,1,class_1
1,3,2,2,2,2,class_1
1,3,3,1,0,2,class_1
1,3,3,1,1,1,class_1
1,3,3,1,1,2,class_1
1,3,3,1,2,1,class_1
1,3,3,1,2,2,class_1
1,3,3,2,0,2,class_1
1,3,3,2,1,1,class_1
1,3,3,2,1,2,class_1
1,3,3,2,2,1,class_1
1,3,3,2,2,2,class_1
2,0,0,1,0,2,class_1
2,0,0,1,1,2,class_1
2,0,0,1,2,1,class_1
2,0,0,1,2,2,class_1
2,0,0,2,1,2,class_1
2,0,0,2,2,1,class_1
2,0,0,2,2,2,class_1
2,0,1,1,0,2,class_1
2,0,1,1,1,2,class_1
2,0,1,1,2,1,class_1
2,0,1,1,2,2,class_1
2,0,1,2,0,2,class_1
2,0,1,2,1,1,class_1
2,0,1,2,1,2,class_1
2,0,1,2,2,1,class_1
2,0,1,2,2,2,class_1
2,0,2,1,0,2,class_1
2,0,2,1,1,1,class_1
2,0,2,1,1,2,class_1
2,0,2,1,2,1,class_1
2,0,2,1,2,2,class_1
2,0,2,2,0,2,class_1
2,0,2,2,1,1,class_1
2,0,2,2,1,2,class_1
2,0,2,2,2,1,class_1
2,0,2,2,2,2,class_1
2,0,3,1,0,2,class_1
2,0,3,1,1,1,class_1
2,0,3,1,1,2,class_1
2,0,3,1,2,1,class_1
2,0,3,1,2,2,class_1
2,0,3,2,0,2,class_1
2,0,3,2,1,1,class_1
2,0,3,2,1,2,class_1
2,0,3,2,2,1,class_1
2,0,3,2,2,2,class_1
2,1,0,1,0,2,class_1
2,1,0,1,1,2,class_1
2,1,0,1,2,1,class_1
2,1,0,1,2,2,class_1
2,1,0,2,1,2,class_1
2,1,0,2,2,1,class_1
2,1,0,2,2,2,class_1
2,1,1,1,0,2,class_1
2,1,1,1,1,2,class_1
2,1,1,1,2,1,class_1
2,1,1,1,2,2,class_1
2,1,1,2,0,2,class_1
2,1,1,2,1,1,class_1
2,1,1,2,1,2,class_1
2,1,1,2,2,1,class_1
2,1,1,2,2,2,class_1
2,1,2,1,0,2,class_1
2,1,2,1,1,1,class_1
2,1,2,1,1,2,class_1
2,1,2,1,2,1,class_1
2,1,2,1,2,2,class_1
2,1,2,2,0,2,class_1
2,1,2,2,1,1,class_1
2,1,2,2,1,2,class_1
2,1,2,2,2,1,class_1
2,1,2,2,2,2,class_1
2,1,3,1,0,2,class_1
2,1,3,1,1,1,class_1
2,1,3,1,1,2,class_1
2,1,3,1,2,1,class_1
2,1,3,1,2,2,class_1
2,1,3,2,0,2,class_1
2,1,3,2,1,1,class_1
2,1,3,2,1,2,class_1
2,1,3,2,2,1,class_1
2,1,3,2,2,2,class_1
2,2,0,1,0,1,class_1
2,2,0,1,0,2,class_1
2,2,0,1,1,1,class_1
2,2,0,1,1,2,class_1
2,2,0,1,2,1,class_1
2,2,0,1,2,2,class_1
2,2,0,2,1,1,class_1
2,2,0,2,1,2,class_1
2,2,0,2,2,1,class_1
2,2,0,2,2,2,class_1
2,2,1,1,0,1,class_1
2,2,1,1,0,2,class_1
2,2,1,1,1,1,class_1
2,2,1,1,1,2,class_1
2,2,1,1,2,1,class_1
2,2,1,1,2,2,class_1
2,2,1,2,0,1,class_1
2,2,1,2,0,2,class_1
2,2,1,2,1,1,class_1
2,2,1,2,1,2,class_1
2,2,1,2,2,1,class_1
2,2,1,2,2,2,class_1
2,2,2,1,0,1,class_1
2,2,2,1,0,2,class_1
2,2,2,1,1,1,class_1
2,2,2,1,1,2,class_1
2,2,2,1,2,1,class_1
2,2,2,1,2,2,class_1
2,2,2,2,0,1,class_1
2,2,2,2,0,2,class_1
2,2,2,2,1,1,class_1
2,2,2,2,1,2,class_1
2,2,2,2,2,1,class_1
2,2,2,2,2,2,class_1
2,2,3,1,0,1,class_1
2,2,3,1,0,2,class_1
2,2,3,1,1,1,class_1
2,2,3,1,1,2,class_1
2,2,3,1,2,1,class_1
2,2,3,1,2,2,class_1
2,2,3,2,0,1,class_1
2,2,3,2,0,2,class_1
2,2,3,2,1,1,class_1
2,2,3,2,1,2,class_1
2,2,3,2,2,1,class_1
2,2,3,2,2,2,class_1
2,3,0,1,0,1,class_1
2,3,0,1,0,2,class_1
2,3,0,1,1,1,class_1
2,3,0,1,1,2,class_1
2,3,0,1,2,1,class_1
2,3,0,1,2,2,class_1
2,3,0,2,1,1,class_1
2,3,0,2,1,2,class_1
2,3,0,2,2,1,class_1
2,3,0,2,2,2,class_1
2,3,1,1,0,1,class_1
2,3,1,1,0,2,class_1
2,3,1,1,1,1,class_1
2,3,1,1,1,2,class_1
2,3,1,1,2,1,class_1
2,3,1,1,2,2,class_1
2,3,1,2,0,1,class_1
2,3,1,2,0,2,class_1
2,3,1,2,1,1,class_1
2,3,1,2,1,2,class_1
2,3,1,2,2,1,class_1
2,3,1,2,2,2,class_1
2,3,2,1,0,1,class_1
2,3,2,1,0,2,class_1
2,3,2,1,1,1,class_1
2,3,2,1,1,2,class_1
2,3,2,1,2,1,class_1
2,3,2,1,2,2,class_1
2,3,2,2,0,1,class_1
2,3,2,2,0,2,class_1
2,3,2,2,1,1,class_1
2,3,2,2,1,2,class_1
2,3,2,2,2,1,class_1
2,3,2,2,2,2,class_1
2,3,3,1,0,1,class_1
2,3,3,1,0,2,class_1
2,3,3,1,1,1,class_1
2,3,3,1,1,2,class_1
2,3,3,1,2,1,class_1
2,3,3,1,2,2,class_1
2,3,3,2,0,1,class_1
2,3,3,2,0,2,class_1
2,3,3,2,1,1,class_1
2,3,3,2,1,2,class_1
2,3,3,2,2,1,class_1
2,3,3,2,2,2,class_1
3,0,0,1,0,2,class_1
3,0,0,1,1,2,class_1
3,0,0,1,2,1,class_1
3,0,0,1,2,2,class_1
3,0,0,2,1,2,class_1
3,0,0,2,2,1,class_1
3,0,0,2,2,2,class_1
3,0,1,1,0,2,class_1
3,0,1,1,1,2,class_1
3,0,1,1,2,1,class_1
3,0,1,1,2,2,class_1
3,0,1,2,0,2,class_1
3,0,1,2,1,1,class_1
3,0,1,2,1,2,class_1
3,0,1,2,2,1,class_1
3,0,1,2,2,2,class_1
3,0,2,1,0,2,class_1
3,0,2,1,1,1,class_1
3,0,2,1,1,2,class_1
3,0,2,1,2,1,class_1
3,0,2,1,2,2,class_1
3,0,2,2,0,2,class_1
3,0,2,2,1,1,class_1
3,0,2,2,1,2,class_1
3,0,2,2,2,1,class_1
3,0,2,2,2,2,class_1
3,0,3,1,0,2,class_1
3,0,3,1,1,1,class_1
3,0,3,1,1,2,class_1
3,0,3,1,2,1,class_1
3,0,3,1,2,2,class_1
3,0,3,2,0,2,class_1
3,0,3,2,1,1,class_1
3,0,3,2,1,2,class_1
3,0,3,2,2,1,class_1
3,0,3,2,2,2,class_1
3,1,0,1,0,1,class_1
3,1,0,1,0,2,class_1
3,1,0,1,1,1,class_1
3,1,0,1,1,2,class_1
3,1,0,1,2,1,class_1
3,1,0,1,2,2,class_1
3,1,0,2,1,1,class_1
3,1,0,2,1,2,class_1
3,1,0,2,2,1,class_1
3,1,0,2,2,2,class_1
3,1,1,1,0,1,class_1
3,1,1,1,0,2,class_1
3,1,1,1,1,1,class_1
3,1,1,1,1,2,class_1
3,1,1,1,2,1,class_1
3,1,1,1,2,2,class_1
3,1,1,2,0,1,class_1
3,1,1,2,0,2,class_1
3,1,1,2,1,1,class_1
3,1,1,2,1,2,class_1
3,1,1,2,2,1,class_1
3,1,1,2,2,2,class_1
3,1,2,1,0,1,class_1
3,1,2,1,0,2,class_1
3,1,2,1,1,1,class_1
3,1,2,1,1,2,class_1
3,1,2,1,2,1,class_1
3,1,2,1,2,2,class_1
3,1,2,2,0,1,class_1
3,1,2,2,0,2,class_1
3,1,2,2,1,1,class_1
3,1,2,2,1,2,class_1
3,1,2,2,2,1,class_1
3,1,2,2,2,2,class_1
3,1,3,1,0,1,class_1
3,1,3,1,0,2,class_1
3,1,3,1,1,1,class_1
3,1,3,1,1,2,class_1
3,1,3,1,2,1,class_1
3,1,3,1,2,2,class_1
3,1,3,2,0,1,class_1
3,1,3,2,0,2,class_1
3,1,3,2,1,1,class_1
3,1,3,2,1,2,class_1
3,1,3,2,2,1,class_1
3,1,3,2,2,2,class_1
3,2,0,1,0,1,class_1
3,2,0,1,0,2,class_1
3,2,0,1,1,1,class_1
3,2,0,1,1,2,class_1
3,2,0,1,2,1,class_1
3,2,0,1,2,2,class_1
3,2,0,2,1,1,class_1
3,2,0,2,1,2,class_1
3,2,0,2,2,1,class_1
3,2,0,2,2,2,class_1
3,2,1,1,0,1,class_1
3,2,1,1,0,2,class_1
3,2,1,1,1,1,class_1
3,2,1,1,1,2,class_1
3,2,1,1,2,1,class_1
3,2,1,1,2,2,class_1
3,2,1,2,0,1,class_1
3,2,1,2,0,2,class_1
3,2,1,2,1,1,class_1
3,2,1,2,1,2,class_1
3,2,1,2,2,1,class_1
3,2,1,2,2,2,class_1
3,2,2,1,0,1,class_1
3,2,2,1,0,2,class_1
3,2,2,1,1,1,class_1
3,2,2,1,1,2,class_1
3,2,2,1,2,1,class_1
3,2,2,1,2,2,class_1
3,2,2,2,0,1,class_1
3,2,2,2,0,2,class_1
3,2,2,2,1,1,class_1
3,2,2,2,1,2,class_1
3,2,2,2,2,1,class_1
3,2,2,2,2,2,class_1
3,2,3,1,0,1,class_1
3,2,3,1,0,2,class_1
3,2,3,1,1,1,class_1
3,2,3,1,1,2,class_1
3,2,3,1,2,1,class_1
3,2,3,1,2,2,class_1
3,2,3,2,0,1,class_1
3,2,3,2,0,2,class_1
3,2,3,2,1,1,class_1
3,2,3,2,1,2,class_1
3,2,3,2,2,1,class_1
3,2,3,2,2,2,class_1
3,3,0,1,0,1,class_1
3,3,0,1,0,2,class_1
3,3,0,1,1,1,class_1
3,3,0,1,1,2,class_1
3,3,0,1,2,1,class_1
3,3,0,1,2,2,class_1
3,3,0,2,1,1,class_1
3,3,0,2,1,2,class_1
3,3,0,2,2,1,class_1
3,3,0,2,2,2,class_1
3,3,1,1,0,1,class_1
3,3,1,1,0,2,class_1
3,3,1,1,1,1,class_1
3,3,1,1,1,2,class_1
3,3,1,1,2,1,class_1
3,3,1,1,2,2,class_1
3,3,1,2,0,1,class_1
3,3,1,2,0,2,class_1
3,3,1,2,1,1,class_1
3,3,1,2,1,2,class_1
3,3,1,2,2,1,class_1
3,3,1,2,2,2,class_1
3,3,2,1,0,1,class_1
3,3,2,1,0,2,class_1
3,3,2,1,1,1,class_1
3,3,2,1,1,2,class_1
3,3,2,1,2,1,class_1
3,3,2,1,2,2,class_1
3,3,2,2,0,1,class_1
3,3,2,2,0,2,class_1
3,3,2,2,1,1,class_1
3,3,2,2,1,2,class_1
3,3,2,2,2,1,class_1
3,3,2,2,2,2,class_1
3,3,3,1,0,1,class_1
3,3,3,1,0,2,class_1
3,3,3,1,1,1,class_1
3,3,3,1,1,2,class_1
3,3,3,1,2,1,class_1
3,3,3,1,2,2,class_1
3,3,3,2,0,1,class_1
3,3,3,2,0,2,class_1
3,3,3,2,1,1,class_1
3,3,3,2,1,2,class_1
3,3,3,2,2,1,class_1
3,3,3,2,2,2,class_1
