@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute value_18 numeric
@attribute value_19 numeric
@attribute value_20 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9}

@data
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,6,50.653,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,7,77.548,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,8,8.069,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,9,55.135,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,10,38.998,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,11,382.362,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,12,11.206,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,13,30.033,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,14,78.445,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,15,47.963,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,16,0,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,17,12.551,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,18,6.276,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,19,17.482,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,20,46.17,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,21,3.138,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,22,16.137,class_2
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,23,25.551,class_2
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6818,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,14,10.52,class_2
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8489,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,20,11.927,class_2
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.8489,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,7,1.017,class_2
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.8489,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,16,1.512,class_2
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,17,4.637,class_2
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8489,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,0,1.675,class_2
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.9056,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,10,3.35,class_2
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8902,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,21,6.142,class_2
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,15,0.623,class_2
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.6818,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,17,67.655,class_3
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.1057,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,18,5.138,class_3
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.9623,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,0,9.035,class_3
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.6818,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,3,20.781,class_3
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.8189,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,16,9.939,class_3
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.8189,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,4,10.987,class_3
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.6968,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,17,22.891,class_3
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.9623,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,12,5.249,class_3
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.6968,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,19,5.727,class_3
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.6968,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,21,25.77,class_3
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.1057,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,22,4.772,class_3
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.8489,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,4,8.38,class_3
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.8489,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,13,9.523,class_3
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8189,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,1,5.193,class_3
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.1057,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,12,0.067,class_3
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8189,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,9,1.468,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,0,100.289,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,1,2.711,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,2,19.651,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,3,137.559,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,4,96.901,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,5,108.421,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,6,664.078,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,7,169.408,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,8,37.27,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,9,77.928,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,10,108.421,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,11,596.315,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,12,12.875,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,13,37.27,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,14,132.816,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,15,101.645,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,16,0,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,17,664.078,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,18,4.066,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,19,21.007,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,20,96.224,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,21,3.388,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,22,23.717,class_3
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,23,25.072,class_3
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.9056,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,2,2.513,class_3
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.1057,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,4,0.279,class_3
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,6,2.513,class_3
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.9623,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,14,18.984,class_3
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,15,0.279,class_3
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.6968,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,19,4.188,class_3
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6818,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,1,4.364,class_3
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.9623,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,3,17.458,class_3
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.9623,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,7,3.949,class_3
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.9623,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,11,94.355,class_3
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,18,6.027,class_3
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.8189,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,0,3.893,class_4
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.8189,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,12,0.779,class_4
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.6968,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,21,5.917,class_4
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.6818,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,2,2.711,class_4
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.6818,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,14,23.491,class_4
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.6968,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,15,12.819,class_4
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.9056,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,19,0.458,class_4
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.1057,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,23,0,class_4
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.6818,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,5,0.954,class_4
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.6818,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,8,460.999,class_4
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.8189,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,14,22.907,class_4
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9332,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,6,2.385,class_4
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8189,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,19,0.092,class_4
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.8189,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,13,0.276,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,0,52.292,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,1,0,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,2,75.982,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,3,134.341,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,4,17.334,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,5,19.646,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,6,270.416,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,7,54.603,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,8,270.416,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,9,52.292,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,10,14.734,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,11,258.86,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,12,32.358,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,13,68.76,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,14,153.12,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,15,19.068,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,16,1.733,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,17,54.314,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,18,4.334,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,19,49.114,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,20,18.49,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,21,14.156,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,22,48.825,class_4
14,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,23,66.737,class_4
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,3,21.217,class_4
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.6968,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,13,7.817,class_4
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8489,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,23,0,class_4
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,8,200.349,class_4
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.9623,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,17,8.105,class_4
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6818,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,20,0.831,class_4
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.8189,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,20,3.893,class_5
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.8189,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,5,1.807,class_5
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.6968,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,15,4.518,class_5
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.8489,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,18,18.07,class_5
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.6818,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,2,5.036,class_5
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.8189,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,7,10.53,class_5
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.8189,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,16,24.264,class_5
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.8189,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,20,9.614,class_5
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.9623,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,4,0,class_5
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.9056,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,8,14.666,class_5
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.8189,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,9,7.428,class_5
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6968,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,14,16.761,class_5
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6968,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,21,11.428,class_5
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8489,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,10,4.394,class_5
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8489,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,16,6.724,class_5
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.9623,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,22,1.332,class_5
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9623,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,4,7.431,class_5
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9623,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,8,3041.74,class_5
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9332,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,11,5.046,class_5
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,2,2.907,class_5
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6818,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,6,1.134,class_5
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.9056,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,5,1.396,class_5
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.6968,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,22,6.142,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,0,9.654,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,1,5.823,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,2,6.896,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,3,29.576,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,4,8.122,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,5,8.582,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,6,6.743,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,7,8.735,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,8,10.574,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,9,15.325,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,10,8.582,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,11,102.061,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,12,2.605,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,13,11.8,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,14,138.84,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,15,6.743,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,16,0,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,17,13.026,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,18,1.686,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,19,10.574,class_5
